Timestamp,position,BLMTI.04R2.B1I10_TCLIA.4R2
1459606303760,-7.7,1.0859999999999999e-06
1459606303770,-7.7,2.1719999999999997e-06
1459606303780,-7.7,1.0859999999999999e-06
1459606303790,-7.7,1.0859999999999999e-06
1459606303800,-7.7,7.240000000000001e-07
1459606303810,-7.7,7.240000000000001e-07
1459606303820,-7.7,1.0859999999999999e-06
1459606303830,-7.7,0.0
1459606303840,-7.7,7.240000000000001e-07
1459606303850,-7.7,3.6200000000000004e-07
1459606303860,-7.7,1.0859999999999999e-06
1459606303870,-7.7,7.240000000000001e-07
1459606303880,-7.7,1.0859999999999999e-06
1459606303890,-7.7,2.8960000000000003e-06
1459606303900,-7.7,2.5340000000000002e-06
1459606303910,-7.7,2.1719999999999997e-06
1459606303920,-7.7,1.0859999999999999e-06
1459606303930,-7.7,1.4480000000000002e-06
1459606303940,-7.7,1.4480000000000002e-06
1459606303950,-7.7,7.240000000000001e-07
1459606303960,-7.7,3.6200000000000004e-07
1459606303970,-7.7,1.0859999999999999e-06
1459606303980,-7.7,0.0
1459606303990,-7.7,1.81e-06
1459606304000,-7.7,0.0
1459606304010,-7.7,1.4480000000000002e-06
1459606304020,-7.7,7.240000000000001e-07
1459606304030,-7.7,7.240000000000001e-07
1459606304040,-7.7,1.4480000000000002e-06
1459606304050,-7.7,7.240000000000001e-07
1459606304060,-7.7,1.81e-06
1459606304070,-7.7,2.1719999999999997e-06
1459606304080,-7.7,2.5340000000000002e-06
1459606304090,-7.7,7.240000000000001e-07
1459606304100,-7.7,3.982e-06
1459606304110,-7.7,3.62e-06
1459606304120,-7.7,4.343999999999999e-06
1459606304130,-7.7,4.706e-06
1459606304140,-7.7,4.343999999999999e-06
1459606304150,-7.7,5.43e-06
1459606304160,-7.7,2.8960000000000003e-06
1459606304170,-7.7,2.5340000000000002e-06
1459606304180,-7.7,2.1719999999999997e-06
1459606304190,-7.7,1.4480000000000002e-06
1459606304200,-7.7,1.81e-06
1459606304210,-7.7,1.4480000000000002e-06
1459606304220,-7.7,1.4480000000000002e-06
1459606304230,-7.7,1.4480000000000002e-06
1459606304240,-7.7,1.81e-06
1459606304250,-7.7,7.240000000000001e-07
1459606304260,-7.7,2.1719999999999997e-06
1459606304270,-7.7,1.0859999999999999e-06
1459606304280,-7.7,1.4480000000000002e-06
1459606304290,-7.7,2.1719999999999997e-06
1459606304300,-7.7,2.5340000000000002e-06
1459606304310,-7.7,4.343999999999999e-06
1459606304320,-7.7,5.792000000000001e-06
1459606304330,-7.7,6.877999999999999e-06
1459606304340,-7.7,7.964e-06
1459606304350,-7.7,1.3032e-05
1459606304360,-7.7,1.448e-05
1459606304370,-7.7,8.687999999999999e-06
1459606304380,-7.7,2.4978e-05
1459606304390,-7.7,7.964e-06
1459606304400,-7.7,7.964e-06
1459606304410,-7.7,8.687999999999999e-06
1459606304420,-7.7,2.8960000000000003e-06
1459606304430,-7.7,1.0136000000000001e-05
1459606304440,-7.7,1.81e-06
1459606304450,-7.7,7.24e-06
1459606304460,-7.7,3.62e-06
1459606304470,-7.7,2.8960000000000003e-06
1459606304480,-7.7,3.982e-06
1459606304490,-7.7,1.81e-06
1459606304500,-7.7,3.62e-06
1459606304510,-7.7,1.81e-06
1459606304520,-7.7,4.706e-06
1459606304530,-7.7,3.258e-06
1459606304540,-7.7,2.8960000000000003e-06
1459606304550,-7.7,3.62e-06
1459606304560,-7.7,1.81e-06
1459606304570,-7.7,1.4480000000000002e-06
1459606304580,-7.7,1.4480000000000002e-06
1459606304590,-7.7,7.240000000000001e-07
1459606304600,-7.7,1.0859999999999999e-06
1459606304610,-7.7,1.0859999999999999e-06
1459606304620,-7.7,1.0859999999999999e-06
1459606304630,-7.7,7.240000000000001e-07
1459606304640,-7.7,7.240000000000001e-07
1459606304650,-7.7,7.240000000000001e-07
1459606304660,-7.7,1.4480000000000002e-06
1459606304670,-7.7,1.4480000000000002e-06
1459606304680,-7.7,1.4480000000000002e-06
1459606304690,-7.7,2.1719999999999997e-06
1459606304700,-7.7,1.4480000000000002e-06
1459606304710,-7.7,1.81e-06
1459606304720,-7.7,1.81e-06
1459606304730,-7.7,2.1719999999999997e-06
1459606304740,-7.7,7.240000000000001e-07
1459606304750,-7.7,2.8960000000000003e-06
1459606304760,-7.7,3.6200000000000004e-07
1459606304770,-7.7,2.8960000000000003e-06
1459606304780,-7.7,7.240000000000001e-07
1459606304790,-7.7,1.0859999999999999e-06
1459606304800,-7.7,1.4480000000000002e-06
1459606304810,-7.7,1.4480000000000002e-06
1459606304820,-7.7,2.1719999999999997e-06
1459606304830,-7.7,7.240000000000001e-07
1459606304840,-7.7,2.1719999999999997e-06
1459606304850,-7.7,1.81e-06
1459606304860,-7.7,1.81e-06
1459606304870,-7.7,1.81e-06
1459606304880,-7.7,7.240000000000001e-07
1459606304890,-7.7,1.4480000000000002e-06
1459606304900,-7.7,1.4480000000000002e-06
1459606304910,-7.7,1.0859999999999999e-06
1459606304920,-7.7,1.4480000000000002e-06
1459606304930,-7.7,1.81e-06
1459606304940,-7.7,3.6200000000000004e-07
1459606304950,-7.7,1.4480000000000002e-06
1459606304960,-7.7,3.6200000000000004e-07
1459606304970,-7.7,1.4480000000000002e-06
1459606304980,-7.7,1.0859999999999999e-06
1459606304990,-7.7,1.0859999999999999e-06
1459606305000,-7.7,7.240000000000001e-07
1459606305010,-7.7,1.0859999999999999e-06
1459606305020,-7.7,1.4480000000000002e-06
1459606305030,-7.7,7.240000000000001e-07
1459606305040,-7.7,3.62e-06
1459606305050,-7.7,7.240000000000001e-07
1459606305060,-7.7,2.8960000000000003e-06
1459606305070,-7.7,1.81e-06
1459606305080,-7.7,2.5340000000000002e-06
1459606305090,-7.7,2.8960000000000003e-06
1459606305100,-7.7,1.0859999999999999e-06
1459606305110,-7.7,3.258e-06
1459606305120,-7.7,1.0859999999999999e-06
1459606305130,-7.7,1.4480000000000002e-06
1459606305140,-7.7,1.4480000000000002e-06
1459606305150,-7.7,1.4480000000000002e-06
1459606305160,-7.7,1.81e-06
1459606305170,-7.7,1.4480000000000002e-06
1459606305180,-7.7,1.0859999999999999e-06
1459606305190,-7.7,1.81e-06
1459606305200,-7.7,1.4480000000000002e-06
1459606305210,-7.7,1.4480000000000002e-06
1459606305220,-7.7,1.81e-06
1459606305230,-7.7,3.6200000000000004e-07
1459606305240,-7.7,1.4480000000000002e-06
1459606305250,-7.7,7.240000000000001e-07
1459606305260,-7.7,1.4480000000000002e-06
1459606305270,-7.7,1.4480000000000002e-06
1459606305280,-7.7,1.0859999999999999e-06
1459606305290,-7.7,2.5340000000000002e-06
1459606305300,-7.7,0.0
1459606305310,-7.7,1.81e-06
1459606305320,-7.7,3.6200000000000004e-07
1459606305330,-7.7,1.0859999999999999e-06
1459606305340,-7.7,1.0859999999999999e-06
1459606305350,-7.7,7.240000000000001e-07
1459606305360,-7.7,7.240000000000001e-07
1459606305370,-7.7,7.240000000000001e-07
1459606305380,-7.7,1.4480000000000002e-06
1459606305390,-7.7,7.240000000000001e-07
1459606305400,-7.7,2.1719999999999997e-06
1459606305410,-7.7,2.8960000000000003e-06
1459606305420,-7.7,1.4480000000000002e-06
1459606305430,-7.7,7.602e-06
1459606305440,-7.7,8.687999999999999e-06
1459606305450,-7.7,1.8100000000000003e-05
1459606305460,-7.7,2.4254000000000002e-05
1459606305470,-7.7,3.8734e-05
1459606305480,-7.7,4.3078e-05
1459606305490,-7.7,6.697e-05
1459606305500,-7.7,5.4662e-05
1459606305510,-7.7,2.4616e-05
1459606305520,-7.7,3.801e-05
1459606305530,-7.7,1.6652e-05
1459606305540,-7.7,1.2308e-05
1459606305550,-7.7,9.774e-06
1459606305560,-7.7,4.343999999999999e-06
1459606305570,-7.7,4.343999999999999e-06
1459606305580,-7.7,4.343999999999999e-06
1459606305590,-7.7,3.62e-06
1459606305600,-7.7,4.343999999999999e-06
1459606305610,-7.7,4.343999999999999e-06
1459606305620,-7.7,4.343999999999999e-06
1459606305630,-7.7,5.0680000000000004e-06
1459606305640,-7.7,5.792000000000001e-06
1459606305650,-7.7,4.706e-06
1459606305660,-7.7,6.154e-06
1459606305670,-7.7,3.258e-06
1459606305680,-7.7,2.8960000000000003e-06
1459606305690,-7.7,1.0859999999999999e-06
1459606305700,-7.7,2.1719999999999997e-06
1459606305710,-7.7,3.6200000000000004e-07
1459606305720,-7.7,3.6200000000000004e-07
1459606305730,-7.7,1.4480000000000002e-06
1459606305740,-7.7,0.0
1459606305750,-7.7,1.0859999999999999e-06
1459606305760,-7.7,0.0
1459606305770,-7.7,2.5340000000000002e-06
1459606305780,-7.7,7.240000000000001e-07
1459606305790,-7.7,1.4480000000000002e-06
1459606305800,-7.7,3.258e-06
1459606305810,-7.7,6.154e-06
1459606305820,-7.7,6.516e-06
1459606305830,-7.7,3.982e-06
1459606305840,-7.7,6.877999999999999e-06
1459606305850,-7.7,3.982e-06
1459606305860,-7.7,6.877999999999999e-06
1459606305870,-7.7,5.0680000000000004e-06
1459606305880,-7.7,6.154e-06
1459606305890,-7.7,6.516e-06
1459606305900,-7.7,1.1584000000000001e-05
1459606305910,-7.7,1.448e-05
1459606305920,-7.7,2.0272000000000002e-05
1459606305930,-7.7,2.4254000000000002e-05
1459606305940,-7.7,2.9684000000000002e-05
1459606305950,-7.7,3.6562e-05
1459606305960,-7.7,1.5566e-05
1459606305970,-7.7,2.6788000000000002e-05
1459606305980,-7.7,1.3394000000000001e-05
1459606305990,-7.7,1.086e-05
1459606306000,-7.7,5.43e-06
1459606306010,-7.7,5.43e-06
1459606306020,-7.7,3.62e-06
1459606306030,-7.7,1.4480000000000002e-06
1459606306040,-7.7,2.8960000000000003e-06
1459606306050,-7.7,1.4480000000000002e-06
1459606306060,-7.7,2.8960000000000003e-06
1459606306070,-7.7,1.81e-06
1459606306080,-7.7,1.81e-06
1459606306090,-7.7,2.5340000000000002e-06
1459606306100,-7.7,2.5340000000000002e-06
1459606306110,-7.7,5.792000000000001e-06
1459606306120,-7.7,4.343999999999999e-06
1459606306130,-7.7,9.05e-06
1459606306140,-7.7,7.24e-06
1459606306150,-7.7,1.0136000000000001e-05
1459606306160,-7.7,7.24e-06
1459606306170,-7.7,5.792000000000001e-06
1459606306180,-7.7,5.792000000000001e-06
1459606306190,-7.7,3.258e-06
1459606306200,-7.7,3.62e-06
1459606306210,-7.7,1.4480000000000002e-06
1459606306220,-7.7,2.5340000000000002e-06
1459606306230,-7.7,2.1719999999999997e-06
1459606306240,-7.7,1.81e-06
1459606306250,-7.7,2.1719999999999997e-06
1459606306260,-7.7,2.8960000000000003e-06
1459606306270,-7.7,3.62e-06
1459606306280,-7.7,2.8960000000000003e-06
1459606306290,-7.7,5.0680000000000004e-06
1459606306300,-7.7,3.982e-06
1459606306310,-7.7,4.343999999999999e-06
1459606306320,-7.7,2.1719999999999997e-06
1459606306330,-7.7,2.8960000000000003e-06
1459606306340,-7.7,2.1719999999999997e-06
1459606306350,-7.7,7.240000000000001e-07
1459606306360,-7.7,2.5340000000000002e-06
1459606306370,-7.7,1.4480000000000002e-06
1459606306380,-7.7,2.1719999999999997e-06
1459606306390,-7.7,3.62e-06
1459606306400,-7.7,0.0
1459606306410,-7.7,1.81e-06
1459606306420,-7.7,3.62e-06
1459606306430,-7.7,1.0859999999999999e-06
1459606306440,-7.7,3.62e-06
1459606306450,-7.7,1.0859999999999999e-06
1459606306460,-7.7,2.1719999999999997e-06
1459606306470,-7.7,1.81e-06
1459606306480,-7.7,1.81e-06
1459606306490,-7.7,3.982e-06
1459606306500,-7.7,8.326e-06
1459606306510,-7.7,1.448e-05
1459606306520,-7.7,9.412e-06
1459606306530,-7.7,2.9321999999999998e-05
1459606306540,-7.7,1.4842000000000001e-05
1459606306550,-7.7,2.0634e-05
1459606306560,-7.7,2.0996e-05
1459606306570,-7.7,1.629e-05
1459606306580,-7.7,1.8824e-05
1459606306590,-7.7,2.4254000000000002e-05
1459606306600,-7.7,1.0136000000000001e-05
1459606306610,-7.7,1.1222e-05
1459606306620,-7.7,2.0996e-05
1459606306630,-7.7,9.05e-06
1459606306640,-7.7,9.774e-06
1459606306650,-7.7,6.516e-06
1459606306660,-7.7,4.706e-06
1459606306670,-7.7,2.5340000000000002e-06
1459606306680,-7.7,1.81e-06
1459606306690,-7.7,1.4480000000000002e-06
1459606306700,-7.7,1.0859999999999999e-06
1459606306710,-7.7,1.4480000000000002e-06
1459606306720,-7.7,1.0859999999999999e-06
1459606306730,-7.7,3.6200000000000004e-07
1459606306740,-7.7,3.6200000000000004e-07
1459606306750,-7.7,1.0859999999999999e-06
1459606306760,-7.7,7.240000000000001e-07
1459606306770,-7.7,0.0
1459606306780,-7.7,1.81e-06
1459606306790,-7.7,7.240000000000001e-07
1459606306800,-7.7,7.240000000000001e-07
1459606306810,-7.7,1.0859999999999999e-06
1459606306820,-7.7,7.240000000000001e-07
1459606306830,-7.7,1.0859999999999999e-06
1459606306840,-7.7,1.0859999999999999e-06
1459606306850,-7.7,1.81e-06
1459606306860,-7.7,3.6200000000000004e-07
1459606306870,-7.7,2.5340000000000002e-06
1459606306880,-7.7,1.0859999999999999e-06
1459606306890,-7.7,1.4480000000000002e-06
1459606306900,-7.7,1.0859999999999999e-06
1459606306910,-7.7,1.0859999999999999e-06
1459606306920,-7.7,1.0859999999999999e-06
1459606306930,-7.7,1.0859999999999999e-06
1459606306940,-7.7,1.4480000000000002e-06
1459606306950,-7.7,3.6200000000000004e-07
1459606306960,-7.7,7.240000000000001e-07
1459606306970,-7.7,1.4480000000000002e-06
1459606306980,-7.7,0.0
1459606306990,-7.7,1.0859999999999999e-06
1459606307000,-7.7,1.4480000000000002e-06
1459606307010,-7.7,7.240000000000001e-07
1459606307020,-7.7,1.4480000000000002e-06
1459606307030,-7.7,1.4480000000000002e-06
1459606307040,-7.7,1.81e-06
1459606307050,-7.7,2.1719999999999997e-06
1459606307060,-7.7,0.0
1459606307070,-7.7,2.5340000000000002e-06
1459606307080,-7.7,3.6200000000000004e-07
1459606307090,-7.7,1.81e-06
1459606307100,-7.7,7.240000000000001e-07
1459606307110,-7.7,1.0859999999999999e-06
1459606307120,-7.7,2.1719999999999997e-06
1459606307130,-7.7,3.6200000000000004e-07
1459606307140,-7.7,7.240000000000001e-07
1459606307150,-7.7,7.240000000000001e-07
1459606307160,-7.7,7.240000000000001e-07
1459606307170,-7.7,1.0859999999999999e-06
1459606307180,-7.7,0.0
1459606307190,-7.7,1.0859999999999999e-06
1459606307200,-7.7,1.0859999999999999e-06
1459606307210,-7.7,1.0859999999999999e-06
1459606307220,-7.7,7.240000000000001e-07
1459606307230,-7.7,3.6200000000000004e-07
1459606307240,-7.7,3.6200000000000004e-07
1459606307250,-7.7,1.4480000000000002e-06
1459606307260,-7.7,3.6200000000000004e-07
1459606307270,-7.7,7.240000000000001e-07
1459606307280,-7.7,1.0859999999999999e-06
1459606307290,-7.7,1.81e-06
1459606307300,-7.7,1.4480000000000002e-06
1459606307310,-7.7,2.1719999999999997e-06
1459606307320,-7.7,2.8960000000000003e-06
1459606307330,-7.7,2.5340000000000002e-06
1459606307340,-7.7,3.62e-06
1459606307350,-7.7,2.1719999999999997e-06
1459606307360,-7.7,2.5340000000000002e-06
1459606307370,-7.7,3.258e-06
1459606307380,-7.7,1.4480000000000002e-06
1459606307390,-7.7,4.706e-06
1459606307400,-7.7,1.81e-06
1459606307410,-7.7,1.0859999999999999e-06
1459606307420,-7.7,2.5340000000000002e-06
1459606307430,-7.7,2.1719999999999997e-06
1459606307440,-7.7,3.62e-06
1459606307450,-7.7,1.4480000000000002e-06
1459606307460,-7.7,2.8960000000000003e-06
1459606307470,-7.7,2.1719999999999997e-06
1459606307480,-7.7,3.258e-06
1459606307490,-7.7,5.43e-06
1459606307500,-7.7,3.258e-06
1459606307510,-7.7,9.412e-06
1459606307520,-7.7,3.258e-06
1459606307530,-7.7,6.516e-06
1459606307540,-7.7,4.343999999999999e-06
1459606307550,-7.7,3.982e-06
1459606307560,-7.7,5.43e-06
1459606307570,-7.7,4.706e-06
1459606307580,-7.7,2.1719999999999997e-06
1459606307590,-7.7,3.982e-06
1459606307600,-7.7,2.1719999999999997e-06
1459606307610,-7.7,2.1719999999999997e-06
1459606307620,-7.7,1.4480000000000002e-06
1459606307630,-7.7,1.0859999999999999e-06
1459606307640,-7.7,1.4480000000000002e-06
1459606307650,-7.7,1.81e-06
1459606307660,-7.7,1.4480000000000002e-06
1459606307670,-7.7,1.0859999999999999e-06
1459606307680,-7.7,1.81e-06
1459606307690,-7.7,1.4480000000000002e-06
1459606307700,-7.7,7.240000000000001e-07
1459606307710,-7.7,1.4480000000000002e-06
1459606307720,-7.7,3.6200000000000004e-07
1459606307730,-7.7,7.240000000000001e-07
1459606307740,-7.7,2.1719999999999997e-06
1459606307750,-7.7,3.6200000000000004e-07
1459606307760,-7.7,1.81e-06
1459606307770,-7.7,1.4480000000000002e-06
1459606307780,-7.7,7.240000000000001e-07
1459606307790,-7.7,1.4480000000000002e-06
1459606307800,-7.7,7.240000000000001e-07
1459606307810,-7.7,1.0859999999999999e-06
1459606307820,-7.7,3.6200000000000004e-07
1459606307830,-7.7,2.1719999999999997e-06
1459606307840,-7.7,3.6200000000000004e-07
1459606307850,-7.7,1.81e-06
1459606307860,-7.7,7.240000000000001e-07
1459606307870,-7.7,1.81e-06
1459606307880,-7.7,1.4480000000000002e-06
1459606307890,-7.7,3.258e-06
1459606307900,-7.7,2.1719999999999997e-06
1459606307910,-7.7,2.8960000000000003e-06
1459606307920,-7.7,2.8960000000000003e-06
1459606307930,-7.7,4.343999999999999e-06
1459606307940,-7.7,2.8960000000000003e-06
1459606307950,-7.7,3.62e-06
1459606307960,-7.7,5.43e-06
1459606307970,-7.7,4.343999999999999e-06
1459606307980,-7.7,3.62e-06
1459606307990,-7.7,2.1719999999999997e-06
1459606308000,-7.7,1.81e-06
1459606308010,-7.7,1.0859999999999999e-06
1459606308020,-7.7,7.240000000000001e-07
1459606308030,-7.7,7.240000000000001e-07
1459606308040,-7.7,1.0859999999999999e-06
1459606308050,-7.7,1.4480000000000002e-06
1459606308060,-7.7,3.6200000000000004e-07
1459606308070,-7.7,7.240000000000001e-07
1459606308080,-7.7,1.0859999999999999e-06
1459606308090,-7.7,7.240000000000001e-07
1459606308100,-7.7,1.4480000000000002e-06
1459606308110,-7.7,3.6200000000000004e-07
1459606308120,-7.7,1.0859999999999999e-06
1459606308130,-7.7,3.6200000000000004e-07
1459606308140,-7.7,7.240000000000001e-07
1459606308150,-7.7,3.6200000000000004e-07
1459606308160,-7.7,1.0859999999999999e-06
1459606308170,-7.7,7.240000000000001e-07
1459606308180,-7.7,3.6200000000000004e-07
1459606308190,-7.7,1.0859999999999999e-06
1459606308200,-7.7,0.0
1459606308210,-7.7,7.240000000000001e-07
1459606308220,-7.7,3.6200000000000004e-07
1459606308230,-7.7,1.4480000000000002e-06
1459606308240,-7.7,3.6200000000000004e-07
1459606308250,-7.7,7.240000000000001e-07
1459606308260,-7.7,1.4480000000000002e-06
1459606308270,-7.7,3.6200000000000004e-07
1459606308280,-7.7,1.0859999999999999e-06
1459606308290,-7.7,7.240000000000001e-07
