Timestamp,position,BLMTI.04R6.B1E11_TCSP.A4R6.B1
1493650133410,-9.035,3.6200000000000004e-07
1493650133420,-9.035,0.0
1493650133430,-9.035,0.0
1493650133440,-9.035,3.6200000000000004e-07
1493650133450,-9.035,0.0
1493650133460,-9.035,3.6200000000000004e-07
1493650133470,-9.035,0.0
1493650133480,-9.035,0.0
1493650133490,-9.035,0.0
1493650133500,-9.035,0.0
1493650133510,-9.035,3.6200000000000004e-07
1493650133520,-9.035,3.6200000000000004e-07
1493650133530,-9.035,3.6200000000000004e-07
1493650133540,-9.035,3.6200000000000004e-07
1493650133550,-9.035,0.0
1493650133560,-9.035,0.0
1493650133570,-9.035,7.240000000000001e-07
1493650133580,-9.035,3.6200000000000004e-07
1493650133590,-9.035,0.0
1493650133600,-9.035,0.0
1493650133610,-9.035,3.6200000000000004e-07
1493650133620,-9.035,0.0
1493650133630,-9.035,0.0
1493650133640,-9.035,3.6200000000000004e-07
1493650133650,-9.035,3.6200000000000004e-07
1493650133660,-9.035,7.240000000000001e-07
1493650133670,-9.035,0.0
1493650133680,-9.035,3.6200000000000004e-07
1493650133690,-9.035,0.0
1493650133700,-9.035,7.240000000000001e-07
1493650133710,-9.035,0.0
1493650133720,-9.035,3.6200000000000004e-07
1493650133730,-9.035,0.0
1493650133740,-9.035,7.240000000000001e-07
1493650133750,-9.035,3.6200000000000004e-07
1493650133760,-9.035,3.6200000000000004e-07
1493650133770,-9.035,3.6200000000000004e-07
1493650133780,-9.035,3.6200000000000004e-07
1493650133790,-9.035,7.240000000000001e-07
1493650133800,-9.035,0.0
1493650133810,-9.035,0.0
1493650133820,-9.035,7.240000000000001e-07
1493650133830,-9.035,3.6200000000000004e-07
1493650133840,-9.035,0.0
1493650133850,-9.035,0.0
1493650133860,-9.035,0.0
1493650133870,-9.035,3.6200000000000004e-07
1493650133880,-9.035,3.6200000000000004e-07
1493650133890,-9.035,3.6200000000000004e-07
1493650133900,-9.035,3.6200000000000004e-07
1493650133910,-9.035,3.6200000000000004e-07
1493650133920,-9.035,0.0
1493650133930,-9.035,0.0
1493650133940,-9.035,3.6200000000000004e-07
1493650133950,-9.035,3.6200000000000004e-07
1493650133960,-9.035,3.6200000000000004e-07
1493650133970,-9.035,0.0
1493650133980,-9.035,3.6200000000000004e-07
1493650133990,-9.035,0.0
1493650134000,-9.035,7.240000000000001e-07
1493650134010,-9.035,3.6200000000000004e-07
1493650134020,-9.035,0.0
1493650134030,-9.035,0.0
1493650134040,-9.035,0.0
1493650134050,-9.035,0.0
1493650134060,-9.035,3.6200000000000004e-07
1493650134070,-9.035,3.6200000000000004e-07
1493650134080,-9.035,3.6200000000000004e-07
1493650134090,-9.035,0.0
1493650134100,-9.035,3.6200000000000004e-07
1493650134110,-9.035,3.6200000000000004e-07
1493650134120,-9.035,0.0
1493650134130,-9.035,0.0
1493650134140,-9.035,3.6200000000000004e-07
1493650134150,-9.035,3.6200000000000004e-07
1493650134160,-9.035,0.0
1493650134170,-9.035,0.0
1493650134180,-9.035,3.6200000000000004e-07
1493650134190,-9.035,3.6200000000000004e-07
1493650134200,-9.035,0.0
1493650134210,-9.035,0.0
1493650134220,-9.035,0.0
1493650134230,-9.035,7.240000000000001e-07
1493650134240,-9.035,0.0
1493650134250,-9.035,3.6200000000000004e-07
1493650134260,-9.035,0.0
1493650134270,-9.035,3.6200000000000004e-07
1493650134280,-9.035,0.0
1493650134290,-9.035,3.6200000000000004e-07
1493650134300,-9.035,3.6200000000000004e-07
1493650134310,-9.035,0.0
1493650134320,-9.035,3.6200000000000004e-07
1493650134330,-9.035,0.0
1493650134340,-9.035,0.0
1493650134350,-9.035,0.0
1493650134360,-9.035,0.0
1493650134370,-9.035,3.6200000000000004e-07
1493650134380,-9.035,0.0
1493650134390,-9.035,3.6200000000000004e-07
1493650134400,-9.035,3.6200000000000004e-07
1493650134410,-9.035,3.6200000000000004e-07
1493650134420,-9.035,7.240000000000001e-07
1493650134430,-9.035,3.6200000000000004e-07
1493650134440,-9.035,3.6200000000000004e-07
1493650134450,-9.035,3.6200000000000004e-07
1493650134460,-9.035,0.0
1493650134470,-9.035,0.0
1493650134480,-9.035,3.6200000000000004e-07
1493650134490,-9.035,0.0
1493650134500,-9.035,3.6200000000000004e-07
1493650134510,-9.035,7.240000000000001e-07
1493650134520,-9.035,0.0
1493650134530,-9.035,0.0
1493650134540,-9.035,7.240000000000001e-07
1493650134550,-9.035,3.6200000000000004e-07
1493650134560,-9.035,3.6200000000000004e-07
1493650134570,-9.035,0.0
1493650134580,-9.035,3.6200000000000004e-07
1493650134590,-9.035,0.0
1493650134600,-9.035,3.6200000000000004e-07
1493650134610,-9.035,3.6200000000000004e-07
1493650134620,-9.035,3.6200000000000004e-07
1493650134630,-9.035,0.0
1493650134640,-9.035,3.6200000000000004e-07
1493650134650,-9.035,0.0
1493650134660,-9.035,7.240000000000001e-07
1493650134670,-9.035,3.6200000000000004e-07
1493650134680,-9.035,3.6200000000000004e-07
1493650134690,-9.035,3.6200000000000004e-07
1493650134700,-9.035,0.0
1493650134710,-9.035,0.0
1493650134720,-9.035,7.240000000000001e-07
1493650134730,-9.035,3.6200000000000004e-07
1493650134740,-9.035,3.6200000000000004e-07
1493650134750,-9.035,0.0
1493650134760,-9.035,3.6200000000000004e-07
1493650134770,-9.035,3.6200000000000004e-07
1493650134780,-9.035,3.6200000000000004e-07
1493650134790,-9.035,3.6200000000000004e-07
1493650134800,-9.035,0.0
1493650134810,-9.035,3.6200000000000004e-07
1493650134820,-9.035,3.6200000000000004e-07
1493650134830,-9.035,0.0
1493650134840,-9.035,3.6200000000000004e-07
1493650134850,-9.035,0.0
1493650134860,-9.035,3.6200000000000004e-07
1493650134870,-9.035,0.0
1493650134880,-9.035,7.240000000000001e-07
1493650134890,-9.035,3.6200000000000004e-07
1493650134900,-9.035,0.0
1493650134910,-9.035,3.6200000000000004e-07
1493650134920,-9.035,0.0
1493650134930,-9.035,1.0859999999999999e-06
1493650134940,-9.035,0.0
1493650134950,-9.035,0.0
1493650134960,-9.035,7.240000000000001e-07
1493650134970,-9.035,0.0
1493650134980,-9.035,0.0
1493650134990,-9.035,0.0
1493650135000,-9.035,0.0
1493650135010,-9.035,7.240000000000001e-07
1493650135020,-9.035,0.0
1493650135030,-9.035,3.6200000000000004e-07
1493650135040,-9.035,3.6200000000000004e-07
1493650135050,-9.035,3.6200000000000004e-07
1493650135060,-9.035,3.6200000000000004e-07
1493650135070,-9.035,0.0
1493650135080,-9.035,3.6200000000000004e-07
1493650135090,-9.035,0.0
1493650135100,-9.035,7.240000000000001e-07
1493650135110,-9.035,3.6200000000000004e-07
1493650135120,-9.035,3.6200000000000004e-07
1493650135130,-9.035,3.6200000000000004e-07
1493650135140,-9.035,7.240000000000001e-07
1493650135150,-9.035,0.0
1493650135160,-9.035,3.6200000000000004e-07
1493650135170,-9.035,7.240000000000001e-07
1493650135180,-9.035,0.0
1493650135190,-9.035,0.0
1493650135200,-9.035,0.0
1493650135210,-9.035,0.0
1493650135220,-9.035,3.6200000000000004e-07
1493650135230,-9.035,0.0
1493650135240,-9.035,3.6200000000000004e-07
1493650135250,-9.035,0.0
1493650135260,-9.035,3.6200000000000004e-07
1493650135270,-9.035,0.0
1493650135280,-9.035,3.6200000000000004e-07
1493650135290,-9.035,3.6200000000000004e-07
1493650135300,-9.035,0.0
1493650135310,-9.035,0.0
1493650135320,-9.035,1.0859999999999999e-06
1493650135330,-9.035,0.0
1493650135340,-9.035,3.6200000000000004e-07
1493650135350,-9.035,7.240000000000001e-07
1493650135360,-9.035,3.6200000000000004e-07
1493650135370,-9.035,3.6200000000000004e-07
1493650135380,-9.035,3.6200000000000004e-07
1493650135390,-9.035,7.240000000000001e-07
1493650135400,-9.035,0.0
1493650135410,-9.035,0.0
1493650135420,-9.035,3.6200000000000004e-07
1493650135430,-9.035,3.6200000000000004e-07
1493650135440,-9.035,0.0
1493650135450,-9.035,0.0
1493650135460,-9.035,7.240000000000001e-07
1493650135470,-9.035,7.240000000000001e-07
1493650135480,-9.035,7.240000000000001e-07
1493650135490,-9.035,0.0
1493650135500,-9.035,3.6200000000000004e-07
1493650135510,-9.035,3.6200000000000004e-07
1493650135520,-9.035,3.6200000000000004e-07
1493650135530,-9.035,0.0
1493650135540,-9.035,3.6200000000000004e-07
1493650135550,-9.035,3.6200000000000004e-07
1493650135560,-9.035,3.6200000000000004e-07
1493650135570,-9.035,0.0
1493650135580,-9.035,7.240000000000001e-07
1493650135590,-9.035,0.0
1493650135600,-9.035,3.6200000000000004e-07
1493650135610,-9.035,3.6200000000000004e-07
1493650135620,-9.035,0.0
1493650135630,-9.035,7.240000000000001e-07
1493650135640,-9.035,3.6200000000000004e-07
1493650135650,-9.035,0.0
1493650135660,-9.035,3.6200000000000004e-07
1493650135670,-9.035,0.0
1493650135680,-9.035,7.240000000000001e-07
1493650135690,-9.035,0.0
1493650135700,-9.035,3.6200000000000004e-07
1493650135710,-9.035,1.0859999999999999e-06
1493650135720,-9.035,0.0
1493650135730,-9.035,7.240000000000001e-07
1493650135740,-9.035,0.0
1493650135750,-9.035,3.6200000000000004e-07
1493650135760,-9.035,0.0
1493650135770,-9.035,3.6200000000000004e-07
1493650135780,-9.035,0.0
1493650135790,-9.035,3.6200000000000004e-07
1493650135800,-9.035,7.240000000000001e-07
1493650135810,-9.035,0.0
1493650135820,-9.035,3.6200000000000004e-07
1493650135830,-9.035,3.6200000000000004e-07
1493650135840,-9.035,0.0
1493650135850,-9.035,3.6200000000000004e-07
1493650135860,-9.035,7.240000000000001e-07
1493650135870,-9.035,7.240000000000001e-07
1493650135880,-9.035,0.0
1493650135890,-9.035,3.6200000000000004e-07
1493650135900,-9.035,3.6200000000000004e-07
1493650135910,-9.035,7.240000000000001e-07
1493650135920,-9.035,7.240000000000001e-07
1493650135930,-9.035,3.6200000000000004e-07
1493650135940,-9.035,0.0
1493650135950,-9.035,3.6200000000000004e-07
1493650135960,-9.035,3.6200000000000004e-07
1493650135970,-9.035,0.0
1493650135980,-9.035,7.240000000000001e-07
1493650135990,-9.035,3.6200000000000004e-07
1493650136000,-9.035,3.6200000000000004e-07
1493650136010,-9.035,0.0
1493650136020,-9.035,3.6200000000000004e-07
1493650136030,-9.035,3.6200000000000004e-07
1493650136040,-9.035,0.0
1493650136050,-9.035,7.240000000000001e-07
1493650136060,-9.035,3.6200000000000004e-07
1493650136070,-9.035,3.6200000000000004e-07
1493650136080,-9.035,3.6200000000000004e-07
1493650136090,-9.035,7.240000000000001e-07
1493650136100,-9.035,7.240000000000001e-07
1493650136110,-9.035,3.6200000000000004e-07
1493650136120,-9.035,7.240000000000001e-07
1493650136130,-9.035,0.0
1493650136140,-9.035,7.240000000000001e-07
1493650136150,-9.035,0.0
1493650136160,-9.035,0.0
1493650136170,-9.035,3.6200000000000004e-07
1493650136180,-9.035,3.6200000000000004e-07
1493650136190,-9.035,3.6200000000000004e-07
1493650136200,-9.035,3.6200000000000004e-07
1493650136210,-9.035,3.6200000000000004e-07
1493650136220,-9.035,0.0
1493650136230,-9.035,0.0
1493650136240,-9.035,0.0
1493650136250,-9.035,0.0
1493650136260,-9.035,0.0
1493650136270,-9.035,3.6200000000000004e-07
1493650136280,-9.035,0.0
1493650136290,-9.035,3.6200000000000004e-07
1493650136300,-9.035,3.6200000000000004e-07
1493650136310,-9.035,3.6200000000000004e-07
1493650136320,-9.035,3.6200000000000004e-07
1493650136330,-9.035,3.6200000000000004e-07
1493650136340,-9.035,3.6200000000000004e-07
1493650136350,-9.035,0.0
1493650136360,-9.035,3.6200000000000004e-07
1493650136370,-9.035,3.6200000000000004e-07
1493650136380,-9.035,0.0
1493650136390,-9.035,0.0
1493650136400,-9.035,0.0
1493650136410,-9.035,3.6200000000000004e-07
1493650136420,-9.035,7.240000000000001e-07
1493650136430,-9.035,0.0
1493650136440,-9.035,7.240000000000001e-07
1493650136450,-9.035,0.0
1493650136460,-9.035,1.0859999999999999e-06
1493650136470,-9.035,0.0
1493650136480,-9.035,3.6200000000000004e-07
1493650136490,-9.035,0.0
1493650136500,-9.035,3.6200000000000004e-07
1493650136510,-9.035,0.0
1493650136520,-9.035,3.6200000000000004e-07
1493650136530,-9.035,3.6200000000000004e-07
1493650136540,-9.035,3.6200000000000004e-07
1493650136550,-9.035,3.6200000000000004e-07
1493650136560,-9.035,0.0
1493650136570,-9.035,0.0
1493650136580,-9.035,3.6200000000000004e-07
1493650136590,-9.035,0.0
1493650136600,-9.035,7.240000000000001e-07
1493650136610,-9.035,7.240000000000001e-07
1493650136620,-9.035,3.6200000000000004e-07
1493650136630,-9.035,3.6200000000000004e-07
1493650136640,-9.035,0.0
1493650136650,-9.035,3.6200000000000004e-07
1493650136660,-9.035,7.240000000000001e-07
1493650136670,-9.035,7.240000000000001e-07
1493650136680,-9.035,3.6200000000000004e-07
1493650136690,-9.035,0.0
1493650136700,-9.035,3.6200000000000004e-07
1493650136710,-9.035,3.6200000000000004e-07
1493650136720,-9.035,3.6200000000000004e-07
1493650136730,-9.035,0.0
1493650136740,-9.035,7.240000000000001e-07
1493650136750,-9.035,3.6200000000000004e-07
1493650136760,-9.035,0.0
1493650136770,-9.035,0.0
1493650136780,-9.035,0.0
1493650136790,-9.035,3.6200000000000004e-07
1493650136800,-9.035,3.6200000000000004e-07
1493650136810,-9.035,7.240000000000001e-07
1493650136820,-9.035,0.0
1493650136830,-9.035,0.0
1493650136840,-9.035,7.240000000000001e-07
1493650136850,-9.035,7.240000000000001e-07
1493650136860,-9.035,0.0
1493650136870,-9.035,7.240000000000001e-07
1493650136880,-9.035,0.0
1493650136890,-9.035,0.0
1493650136900,-9.035,0.0
1493650136910,-9.035,1.0859999999999999e-06
1493650136920,-9.035,0.0
1493650136930,-9.035,7.240000000000001e-07
1493650136940,-9.035,0.0
1493650136950,-9.035,3.6200000000000004e-07
1493650136960,-9.035,0.0
1493650136970,-9.035,3.6200000000000004e-07
1493650136980,-9.035,3.6200000000000004e-07
1493650136990,-9.035,3.6200000000000004e-07
1493650137000,-9.035,3.6200000000000004e-07
1493650137010,-9.035,3.6200000000000004e-07
1493650137020,-9.035,7.240000000000001e-07
1493650137030,-9.035,3.6200000000000004e-07
1493650137040,-9.035,0.0
1493650137050,-9.035,0.0
1493650137060,-9.035,3.6200000000000004e-07
1493650137070,-9.035,7.240000000000001e-07
1493650137080,-9.035,0.0
1493650137090,-9.035,0.0
1493650137100,-9.035,7.240000000000001e-07
1493650137110,-9.035,0.0
1493650137120,-9.035,3.6200000000000004e-07
1493650137130,-9.035,3.6200000000000004e-07
1493650137140,-9.035,3.6200000000000004e-07
1493650137150,-9.035,0.0
1493650137160,-9.035,0.0
1493650137170,-9.035,3.6200000000000004e-07
1493650137180,-9.035,3.6200000000000004e-07
1493650137190,-9.035,0.0
1493650137200,-9.035,3.6200000000000004e-07
1493650137210,-9.035,7.240000000000001e-07
1493650137220,-9.035,0.0
1493650137230,-9.035,3.6200000000000004e-07
1493650137240,-9.035,3.6200000000000004e-07
1493650137250,-9.035,0.0
1493650137260,-9.035,3.6200000000000004e-07
1493650137270,-9.035,3.6200000000000004e-07
1493650137280,-9.035,3.6200000000000004e-07
1493650137290,-9.035,0.0
1493650137300,-9.035,3.6200000000000004e-07
1493650137310,-9.035,3.6200000000000004e-07
1493650137320,-9.035,0.0
1493650137330,-9.035,3.6200000000000004e-07
1493650137340,-9.035,3.6200000000000004e-07
1493650137350,-9.035,0.0
1493650137360,-9.035,7.240000000000001e-07
1493650137370,-9.035,3.6200000000000004e-07
1493650137380,-9.035,0.0
1493650137390,-9.035,0.0
1493650137400,-9.035,3.6200000000000004e-07
1493650137410,-9.035,3.6200000000000004e-07
1493650137420,-9.035,3.6200000000000004e-07
1493650137430,-9.035,7.240000000000001e-07
1493650137440,-9.035,0.0
1493650137450,-9.035,3.6200000000000004e-07
1493650137460,-9.035,3.6200000000000004e-07
1493650137470,-9.035,7.240000000000001e-07
1493650137480,-9.035,3.6200000000000004e-07
1493650137490,-9.035,3.6200000000000004e-07
1493650137500,-9.035,0.0
1493650137510,-9.035,3.6200000000000004e-07
1493650137520,-9.035,1.0859999999999999e-06
1493650137530,-9.035,0.0
1493650137540,-9.035,3.6200000000000004e-07
1493650137550,-9.035,0.0
1493650137560,-9.035,7.240000000000001e-07
1493650137570,-9.035,3.6200000000000004e-07
1493650137580,-9.035,1.0859999999999999e-06
1493650137590,-9.035,0.0
1493650137600,-9.035,3.6200000000000004e-07
1493650137610,-9.035,0.0
1493650137620,-9.035,7.240000000000001e-07
1493650137630,-9.035,3.6200000000000004e-07
1493650137640,-9.035,0.0
1493650137650,-9.035,3.6200000000000004e-07
1493650137660,-9.035,3.6200000000000004e-07
1493650137670,-9.035,3.6200000000000004e-07
1493650137680,-9.035,3.6200000000000004e-07
1493650137690,-9.035,0.0
1493650137700,-9.035,7.240000000000001e-07
1493650137710,-9.035,0.0
1493650137720,-9.035,3.6200000000000004e-07
1493650137730,-9.035,3.6200000000000004e-07
1493650137740,-9.035,7.240000000000001e-07
1493650137750,-9.035,0.0
1493650137760,-9.035,7.240000000000001e-07
1493650137770,-9.035,3.6200000000000004e-07
1493650137780,-9.035,3.6200000000000004e-07
1493650137790,-9.035,7.240000000000001e-07
1493650137800,-9.035,0.0
1493650137810,-9.035,0.0
1493650137820,-9.035,3.6200000000000004e-07
1493650137830,-9.035,3.6200000000000004e-07
1493650137840,-9.035,7.240000000000001e-07
1493650137850,-9.035,3.6200000000000004e-07
1493650137860,-9.035,3.6200000000000004e-07
1493650137870,-9.035,0.0
1493650137880,-9.035,7.240000000000001e-07
1493650137890,-9.035,3.6200000000000004e-07
1493650137900,-9.035,3.6200000000000004e-07
1493650137910,-9.035,3.6200000000000004e-07
1493650137920,-9.035,0.0
1493650137930,-9.035,3.6200000000000004e-07
1493650137940,-9.035,7.240000000000001e-07
1493650137950,-9.035,3.6200000000000004e-07
1493650137960,-9.035,3.6200000000000004e-07
1493650137970,-9.035,3.6200000000000004e-07
1493650137980,-9.035,3.6200000000000004e-07
1493650137990,-9.035,0.0
1493650138000,-9.035,7.240000000000001e-07
1493650138010,-9.035,0.0
1493650138020,-9.035,3.6200000000000004e-07
1493650138030,-9.035,1.0859999999999999e-06
1493650138040,-9.035,7.240000000000001e-07
1493650138050,-9.035,3.6200000000000004e-07
1493650138060,-9.035,0.0
1493650138070,-9.035,3.6200000000000004e-07
1493650138080,-9.035,0.0
1493650138090,-9.035,0.0
1493650138100,-9.035,0.0
1493650138110,-9.035,3.6200000000000004e-07
1493650138120,-9.035,0.0
1493650138130,-9.035,3.6200000000000004e-07
1493650138140,-9.035,0.0
1493650138150,-9.035,0.0
1493650138160,-9.035,0.0
1493650138170,-9.035,3.6200000000000004e-07
1493650138180,-9.035,3.6200000000000004e-07
1493650138190,-9.035,0.0
1493650138200,-9.035,7.240000000000001e-07
1493650138210,-9.035,0.0
1493650138220,-9.035,3.6200000000000004e-07
1493650138230,-9.035,0.0
1493650138240,-9.035,7.240000000000001e-07
1493650138250,-9.035,3.6200000000000004e-07
1493650138260,-9.035,3.6200000000000004e-07
1493650138270,-9.035,0.0
1493650138280,-9.035,3.6200000000000004e-07
1493650138290,-9.035,3.6200000000000004e-07
1493650138300,-9.035,0.0
1493650138310,-9.035,0.0
1493650138320,-9.035,7.240000000000001e-07
1493650138330,-9.035,3.6200000000000004e-07
1493650138340,-9.035,0.0
1493650138350,-9.035,3.6200000000000004e-07
1493650138360,-9.035,0.0
1493650138370,-9.035,3.6200000000000004e-07
1493650138380,-9.035,3.6200000000000004e-07
1493650138390,-9.035,3.6200000000000004e-07
1493650138400,-9.035,3.6200000000000004e-07
1493650138410,-9.035,0.0
1493650138420,-9.035,0.0
1493650138430,-9.035,7.240000000000001e-07
1493650138440,-9.035,3.6200000000000004e-07
1493650138450,-9.035,0.0
1493650138460,-9.035,7.240000000000001e-07
1493650138470,-9.035,0.0
1493650138480,-9.035,3.6200000000000004e-07
1493650138490,-9.035,3.6200000000000004e-07
1493650138500,-9.035,0.0
1493650138510,-9.035,0.0
1493650138520,-9.035,3.6200000000000004e-07
1493650138530,-9.035,3.6200000000000004e-07
1493650138540,-9.035,0.0
1493650138550,-9.035,1.0859999999999999e-06
1493650138560,-9.035,0.0
1493650138570,-9.035,7.240000000000001e-07
1493650138580,-9.035,0.0
1493650138590,-9.035,0.0
1493650138600,-9.035,3.6200000000000004e-07
1493650138610,-9.035,7.240000000000001e-07
1493650138620,-9.035,3.6200000000000004e-07
1493650138630,-9.035,0.0
1493650138640,-9.035,7.240000000000001e-07
1493650138650,-9.035,3.6200000000000004e-07
1493650138660,-9.035,3.6200000000000004e-07
1493650138670,-9.035,7.240000000000001e-07
1493650138680,-9.035,3.6200000000000004e-07
1493650138690,-9.035,0.0
1493650138700,-9.035,7.240000000000001e-07
1493650138710,-9.035,0.0
1493650138720,-9.035,3.6200000000000004e-07
1493650138730,-9.035,3.6200000000000004e-07
1493650138740,-9.035,0.0
1493650138750,-9.035,0.0
1493650138760,-9.035,3.6200000000000004e-07
1493650138770,-9.035,7.240000000000001e-07
1493650138780,-9.035,3.6200000000000004e-07
1493650138790,-9.035,0.0
1493650138800,-9.035,3.6200000000000004e-07
1493650138810,-9.035,0.0
1493650138820,-9.035,7.240000000000001e-07
1493650138830,-9.035,0.0
1493650138840,-9.035,7.240000000000001e-07
1493650138850,-9.035,3.6200000000000004e-07
1493650138860,-9.035,3.6200000000000004e-07
1493650138870,-9.035,3.6200000000000004e-07
1493650138880,-9.035,3.6200000000000004e-07
1493650138890,-9.035,0.0
1493650138900,-9.035,7.240000000000001e-07
1493650138910,-9.035,0.0
1493650138920,-9.035,7.240000000000001e-07
1493650138930,-9.035,0.0
1493650138940,-9.035,3.6200000000000004e-07
1493650138950,-9.035,3.6200000000000004e-07
1493650138960,-9.035,0.0
1493650138970,-9.035,3.6200000000000004e-07
1493650138980,-9.035,7.240000000000001e-07
1493650138990,-9.035,3.6200000000000004e-07
1493650139000,-9.035,0.0
1493650139010,-9.035,7.240000000000001e-07
1493650139020,-9.035,0.0
1493650139030,-9.035,7.240000000000001e-07
1493650139040,-9.035,0.0
1493650139050,-9.035,7.240000000000001e-07
1493650139060,-9.035,0.0
1493650139070,-9.035,0.0
1493650139080,-9.035,3.6200000000000004e-07
1493650139090,-9.035,0.0
1493650139100,-9.035,7.240000000000001e-07
1493650139110,-9.035,7.240000000000001e-07
1493650139120,-9.035,3.6200000000000004e-07
1493650139130,-9.035,0.0
1493650139140,-9.035,3.6200000000000004e-07
1493650139150,-9.035,0.0
1493650139160,-9.035,0.0
1493650139170,-9.035,3.6200000000000004e-07
1493650139180,-9.035,3.6200000000000004e-07
1493650139190,-9.035,7.240000000000001e-07
1493650139200,-9.035,0.0
1493650139210,-9.035,3.6200000000000004e-07
1493650139220,-9.035,0.0
1493650139230,-9.035,3.6200000000000004e-07
1493650139240,-9.035,0.0
1493650139250,-9.035,0.0
1493650139260,-9.035,7.240000000000001e-07
1493650139270,-9.035,0.0
1493650139280,-9.035,3.6200000000000004e-07
1493650139290,-9.035,3.6200000000000004e-07
1493650139300,-9.035,0.0
1493650139310,-9.035,7.240000000000001e-07
1493650139320,-9.035,3.6200000000000004e-07
1493650139330,-9.035,0.0
1493650139340,-9.035,0.0
1493650139350,-9.035,0.0
1493650139360,-9.035,0.0
1493650139370,-9.035,3.6200000000000004e-07
1493650139380,-9.035,7.240000000000001e-07
1493650139390,-9.035,3.6200000000000004e-07
1493650139400,-9.035,7.240000000000001e-07
1493650139410,-9.035,3.6200000000000004e-07
1493650139420,-9.035,0.0
1493650139430,-9.035,0.0
1493650139440,-9.035,3.6200000000000004e-07
1493650139450,-9.035,7.240000000000001e-07
1493650139460,-9.035,3.6200000000000004e-07
1493650139470,-9.035,7.240000000000001e-07
1493650139480,-9.035,3.6200000000000004e-07
1493650139490,-9.035,0.0
1493650139500,-9.035,0.0
1493650139510,-9.035,3.6200000000000004e-07
1493650139520,-9.035,0.0
1493650139530,-9.035,3.6200000000000004e-07
1493650139540,-9.035,3.6200000000000004e-07
1493650139550,-9.035,0.0
1493650139560,-9.035,3.6200000000000004e-07
1493650139570,-9.035,0.0
1493650139580,-9.035,1.0859999999999999e-06
1493650139590,-9.035,0.0
1493650139600,-9.035,0.0
1493650139610,-9.035,3.6200000000000004e-07
1493650139620,-9.035,3.6200000000000004e-07
1493650139630,-9.035,0.0
1493650139640,-9.035,3.6200000000000004e-07
1493650139650,-9.035,0.0
1493650139660,-9.035,0.0
1493650139670,-9.035,7.240000000000001e-07
1493650139680,-9.035,7.240000000000001e-07
1493650139690,-9.035,3.6200000000000004e-07
1493650139700,-9.035,0.0
1493650139710,-9.035,3.6200000000000004e-07
1493650139720,-9.035,3.6200000000000004e-07
1493650139730,-9.035,0.0
1493650139740,-9.035,7.240000000000001e-07
1493650139750,-9.035,0.0
1493650139760,-9.035,3.6200000000000004e-07
1493650139770,-9.035,3.6200000000000004e-07
1493650139780,-9.035,7.240000000000001e-07
1493650139790,-9.035,0.0
1493650139800,-9.035,0.0
1493650139810,-9.035,0.0
1493650139820,-9.035,3.6200000000000004e-07
1493650139830,-9.035,3.6200000000000004e-07
1493650139840,-9.035,3.6200000000000004e-07
1493650139850,-9.035,0.0
1493650139860,-9.035,0.0
1493650139870,-9.035,7.240000000000001e-07
1493650139880,-9.035,3.6200000000000004e-07
1493650139890,-9.035,7.240000000000001e-07
1493650139900,-9.035,0.0
1493650139910,-9.035,3.6200000000000004e-07
1493650139920,-9.035,0.0
1493650139930,-9.035,3.6200000000000004e-07
1493650139940,-9.035,0.0
1493650139950,-9.035,3.6200000000000004e-07
1493650139960,-9.035,3.6200000000000004e-07
1493650139970,-9.035,3.6200000000000004e-07
1493650139980,-9.035,3.6200000000000004e-07
1493650139990,-9.035,0.0
1493650140000,-9.035,7.240000000000001e-07
1493650140010,-9.035,0.0
1493650140020,-9.035,3.6200000000000004e-07
1493650140030,-9.035,3.6200000000000004e-07
1493650140040,-9.035,3.6200000000000004e-07
1493650140050,-9.035,3.6200000000000004e-07
1493650140060,-9.035,0.0
1493650140070,-9.035,3.6200000000000004e-07
1493650140080,-9.035,0.0
1493650140090,-9.035,7.240000000000001e-07
1493650140100,-9.035,0.0
1493650140110,-9.035,3.6200000000000004e-07
1493650140120,-9.035,3.6200000000000004e-07
1493650140130,-9.035,0.0
1493650140140,-9.035,3.6200000000000004e-07
1493650140150,-9.035,3.6200000000000004e-07
1493650140160,-9.035,7.240000000000001e-07
1493650140170,-9.035,0.0
1493650140180,-9.035,7.240000000000001e-07
1493650140190,-9.035,0.0
1493650140200,-9.035,0.0
1493650140210,-9.035,0.0
1493650140220,-9.035,3.6200000000000004e-07
1493650140230,-9.035,3.6200000000000004e-07
1493650140240,-9.035,0.0
1493650140250,-9.035,7.240000000000001e-07
1493650140260,-9.035,3.6200000000000004e-07
1493650140270,-9.035,0.0
1493650140280,-9.035,0.0
1493650140290,-9.035,7.240000000000001e-07
1493650140300,-9.035,3.6200000000000004e-07
1493650140310,-9.035,0.0
1493650140320,-9.035,0.0
1493650140330,-9.035,7.240000000000001e-07
1493650140340,-9.035,0.0
1493650140350,-9.035,3.6200000000000004e-07
1493650140360,-9.035,3.6200000000000004e-07
1493650140370,-9.035,0.0
1493650140380,-9.035,0.0
1493650140390,-9.035,7.240000000000001e-07
1493650140400,-9.035,0.0
1493650140410,-9.035,0.0
1493650140420,-9.035,0.0
1493650140430,-9.035,0.0
1493650140440,-9.035,0.0
1493650140450,-9.035,7.240000000000001e-07
1493650140460,-9.035,3.6200000000000004e-07
1493650140470,-9.035,3.6200000000000004e-07
1493650140480,-9.035,0.0
1493650140490,-9.035,3.6200000000000004e-07
