,jaw,height,position,Maximum value,decay_a,decay_b,decay_c,spike,collimator_type,beam_type,beam_state
68,0,1.457231,36.54214526069736,1.81,1.447395657164221,34.35596382825577,0.3626043428359185,0,TCTPV,PROTON,FT
69,0,1.809638,35.23000211369027,2.172,1.8414257059500796,22.956600020069608,0.3305742893670973,0,TCTPV,PROTON,FT
70,1,1.138718446601942,49.70247169006183,1.4480000000000004,1.1055505079911037,21.735236356433937,0.3424494770016899,0,TCTPV,PROTON,FT
71,1,2.715402222222222,30.362761988030638,3.258,2.7603001084135106,1.9734802068387272,0.5117136578097625,0,TCTPV,PROTON,FT
72,1,1.45162,43.956795424737415,1.81,1.4824474097945877,35.43117604822215,0.32755259020531785,0,TCTPV,PROTON,FT
73,1,1.1378419753086424,48.65850772939102,1.4480000000000004,1.0693120560830038,24.58648083398675,0.3786879439170701,0,TCTPV,PROTON,FT
74,1,1.81,43.14451633373302,2.172,1.8414257059500796,22.956600020069608,0.3305742893670973,0,TCTPV,PROTON,FT
75,1,1.838822233350025,39.54132959671355,2.172,1.842030050083526,24.074046383689737,0.32996994991642276,0,TCTPV,PROTON,FT
76,0,1.838822233350025,31.481021693670023,2.172,1.842030050083526,24.074046383689737,0.32996994991642276,0,TCTPV,PROTON,FT
77,1,1.4489049999999999,43.6235527207356,1.81,1.484864773318322,23.859999491662887,0.3251352266817064,0,TCTPV,PROTON,FT
78,0,1.45162,35.89648752169387,1.81,1.4824474097945877,35.43117604822215,0.32755259020531785,0,TCTPV,PROTON,FT
79,0,1.0885340000000003,34.417723022685884,1.4480000000000004,1.1162170150259176,21.707784924120503,0.3317829705732148,0,TCTPV,PROTON,FT
80,0,0.7726622950819673,61.871176606630954,1.086,0.7136340852034426,1.3343743752112938,0.34902085848799946,0,TCTPV,PROTON,FT
81,1,1.809638,43.29031001673381,2.172,1.8414257059500796,22.956600020069608,0.3305742893670973,0,TCTPV,PROTON,FT
82,0,1.472435,32.95978619267801,1.81,1.4860734471829187,21.068574502024305,0.3239265455088975,0,TCTPV,PROTON,FT
83,1,1.476598,40.68685139171975,1.81,1.472173619329201,26.40812686462038,0.33782637981581004,0,TCTPV,PROTON,FT
84,0,1.138718446601942,62.393158586966365,1.4480000000000004,1.1055505079911037,21.735236356433937,0.3424494770016899,0,TCTPV,PROTON,FT
85,0,1.1296793388429756,60.30523066562474,1.4480000000000004,1.063629196604802,16.995439377208754,0.3843707914861189,0,TCTPV,PROTON,FT
86,0,1.468272,33.272201227679695,1.81,1.4776126416720095,20.163053521078986,0.3323873122073535,0,TCTPV,PROTON,FT
87,1,1.137611881188119,48.136525749055615,1.4480000000000004,1.0693120560830038,24.58648083398675,0.3786879439170701,0,TCTPV,PROTON,FT
88,1,1.448,43.45693136873471,1.81,1.4812386794479806,19.015823693885192,0.32876127176900266,0,TCTPV,PROTON,FT
89,1,1.453973,44.26921045973909,1.81,1.468547540879665,19.119457339304546,0.34145241927652675,0,TCTPV,PROTON,FT
90,0,1.479675,32.293300784674415,1.81,1.4733823051265353,44.20238018010453,0.3366176948734772,0,TCTPV,PROTON,FT
91,0,1.137611881188119,60.827212645960145,1.4480000000000004,1.0693120560830038,24.58648083398675,0.3786879439170701,0,TCTPV,PROTON,FT
92,0,1.462842,36.708766612698255,1.81,1.447395657164221,34.35596382825577,0.3626043428359185,0,TCTPV,PROTON,FT
93,0,1.4557829999999998,33.60544393168149,1.81,1.4878864788287245,45.198988527907694,0.3221135211712718,0,TCTPV,PROTON,FT
94,1,1.457231,44.60245316374089,1.81,1.447395657164221,34.35596382825577,0.3626043428359185,0,TCTPV,PROTON,FT
95,1,1.462299,41.49913048272413,1.81,1.4806343893328766,44.84351263945044,0.3293656106671339,0,TCTPV,PROTON,FT
96,0,1.81,35.08420843068948,2.172,1.8414257059500796,22.956600020069608,0.3305742893670973,0,TCTPV,PROTON,FT
97,1,1.4796749999999999,39.874572300715364,1.81,1.4776126891567785,39.49406934944675,0.3323873108433022,0,TCTPV,PROTON,FT
98,1,2.0851820128479654,5.380997112168767,2.534,1.1202603794361186,0.032895034803539516,0.5852208850039865,0,TCP,PROTON,FT
99,0,1.4521629999999999,33.938686635683304,1.81,1.4782170070717136,21.29389508286348,0.3317829736886459,0,TCTPV,PROTON,FT
100,0,1.4773660490736105,30.98115763766732,1.81,1.477008346817113,24.667066442157314,0.3329916531829583,0,TCTPV,PROTON,FT
101,1,1.471168,45.10231721974359,1.81,1.4081441560961583,1.6504509498445556,0.40675887848342185,0,TCTPV,PROTON,FT
102,0,1.4775473209814722,30.835363954666533,1.81,1.4757996661066415,38.055440339966765,0.3342003338933375,0,TCTPV,PROTON,FT
103,1,1.1167700000000003,40.18698733571705,1.4480000000000004,1.1101736172507,22.516533049165805,0.33782637480841016,0,TCTPV,PROTON,FT
104,1,1.1296793388429756,47.61454376872021,1.4480000000000004,1.063629196604802,16.995439377208754,0.3843707914861189,0,TCTPV,PROTON,FT
105,0,0.866447,27.277670206215472,1.086,0.8744808008495607,22.86870634911617,0.21151919779883108,0,TCTPV,PROTON,FT
106,1,1.450534,42.144788221727616,1.81,1.4806343434947968,20.09753234554042,0.32936560923705893,0,TCTPV,PROTON,FT
107,0,1.453973,36.208902556695556,1.81,1.468547540879665,19.119457339304546,0.34145241927652675,0,TCTPV,PROTON,FT
108,0,1.462299,33.4388225796806,1.81,1.4806343893328766,44.84351263945044,0.3293656106671339,0,TCTPV,PROTON,FT
109,1,1.4753581599123766,45.414732254745275,1.81,1.4050918175119036,23.270763226221046,0.40490818034104337,0,TCTPV,PROTON,FT
110,1,1.4671859999999999,44.935695867742695,1.81,1.416574291196735,43.43356535294229,0.3934257088032621,0,TCTPV,PROTON,FT
111,0,1.4733738317757008,37.20863066870096,1.81,1.4050918175119036,23.270763226221046,0.40490818034104337,0,TCTPV,PROTON,FT
112,0,1.450715,34.58434437468678,1.81,1.4709649441397488,35.89545978268193,0.339035055860071,0,TCTPV,PROTON,FT
