Timestamp,position,BLMTI.04L7.B2I10_TCSG.A4L7.B2
1459607273130,-7.61,1.0859999999999999e-06
1459607273140,-7.61,3.6200000000000004e-07
1459607273150,-7.61,1.4480000000000002e-06
1459607273160,-7.61,0.0
1459607273170,-7.61,3.6200000000000004e-07
1459607273180,-7.61,0.0
1459607273190,-7.61,7.240000000000001e-07
1459607273200,-7.61,0.0
1459607273210,-7.61,3.6200000000000004e-07
1459607273220,-7.61,1.4480000000000002e-06
1459607273230,-7.61,0.0
1459607273240,-7.61,3.6200000000000004e-07
1459607273250,-7.61,1.81e-06
1459607273260,-7.61,0.0
1459607273270,-7.61,0.0
1459607273280,-7.61,0.0
1459607273290,-7.61,0.0
1459607273300,-7.61,3.6200000000000004e-07
1459607273310,-7.61,3.6200000000000004e-07
1459607273320,-7.61,3.6200000000000004e-07
1459607273330,-7.61,3.6200000000000004e-07
1459607273340,-7.61,7.240000000000001e-07
1459607273350,-7.61,0.0
1459607273360,-7.61,3.6200000000000004e-07
1459607273370,-7.61,3.6200000000000004e-07
1459607273380,-7.61,3.6200000000000004e-07
1459607273390,-7.61,7.240000000000001e-07
1459607273400,-7.61,3.6200000000000004e-07
1459607273410,-7.61,1.0859999999999999e-06
1459607273420,-7.61,0.0
1459607273430,-7.61,1.0859999999999999e-06
1459607273440,-7.61,0.0
1459607273450,-7.61,0.0
1459607273460,-7.61,7.240000000000001e-07
1459607273470,-7.61,3.6200000000000004e-07
1459607273480,-7.61,0.0
1459607273490,-7.61,1.0859999999999999e-06
1459607273500,-7.61,1.0859999999999999e-06
1459607273510,-7.61,0.0
1459607273520,-7.61,0.0
1459607273530,-7.61,1.0859999999999999e-06
1459607273540,-7.61,0.0
1459607273550,-7.61,1.0859999999999999e-06
1459607273560,-7.61,0.0
1459607273570,-7.61,7.240000000000001e-07
1459607273580,-7.61,3.6200000000000004e-07
1459607273590,-7.61,1.0859999999999999e-06
1459607273600,-7.61,0.0
1459607273610,-7.61,3.6200000000000004e-07
1459607273620,-7.61,0.0
1459607273630,-7.61,1.81e-06
1459607273640,-7.61,0.0
1459607273650,-7.61,3.6200000000000004e-07
1459607273660,-7.61,7.240000000000001e-07
1459607273670,-7.61,1.0859999999999999e-06
1459607273680,-7.61,0.0
1459607273690,-7.61,0.0
1459607273700,-7.61,3.6200000000000004e-07
1459607273710,-7.61,3.6200000000000004e-07
1459607273720,-7.61,3.6200000000000004e-07
1459607273730,-7.61,3.6200000000000004e-07
1459607273740,-7.61,3.6200000000000004e-07
1459607273750,-7.61,1.0859999999999999e-06
1459607273760,-7.61,0.0
1459607273770,-7.61,0.0
1459607273780,-7.61,0.0
1459607273790,-7.61,7.240000000000001e-07
1459607273800,-7.61,7.240000000000001e-07
1459607273810,-7.61,0.0
1459607273820,-7.61,0.0
1459607273830,-7.61,1.0859999999999999e-06
1459607273840,-7.61,0.0
1459607273850,-7.61,0.0
1459607273860,-7.61,0.0
1459607273870,-7.61,7.240000000000001e-07
1459607273880,-7.61,0.0
1459607273890,-7.61,1.0859999999999999e-06
1459607273900,-7.61,0.0
1459607273910,-7.61,3.6200000000000004e-07
1459607273920,-7.61,3.6200000000000004e-07
1459607273930,-7.61,3.6200000000000004e-07
1459607273940,-7.61,7.240000000000001e-07
1459607273950,-7.61,1.0859999999999999e-06
1459607273960,-7.61,0.0
1459607273970,-7.61,7.240000000000001e-07
1459607273980,-7.61,0.0
1459607273990,-7.61,7.240000000000001e-07
1459607274000,-7.61,3.6200000000000004e-07
1459607274010,-7.61,0.0
1459607274020,-7.61,3.6200000000000004e-07
1459607274030,-7.61,7.240000000000001e-07
1459607274040,-7.61,3.6200000000000004e-07
1459607274050,-7.61,3.6200000000000004e-07
1459607274060,-7.61,1.4480000000000002e-06
1459607274070,-7.61,0.0
1459607274080,-7.61,7.240000000000001e-07
1459607274090,-7.61,7.240000000000001e-07
1459607274100,-7.61,0.0
1459607274110,-7.61,0.0
1459607274120,-7.61,0.0
1459607274130,-7.61,1.81e-06
1459607274140,-7.61,3.6200000000000004e-07
1459607274150,-7.61,0.0
1459607274160,-7.61,3.6200000000000004e-07
1459607274170,-7.61,3.6200000000000004e-07
1459607274180,-7.61,3.6200000000000004e-07
1459607274190,-7.61,1.0859999999999999e-06
1459607274200,-7.61,3.6200000000000004e-07
1459607274210,-7.61,3.6200000000000004e-07
1459607274220,-7.61,7.240000000000001e-07
1459607274230,-7.61,7.240000000000001e-07
1459607274240,-7.61,3.6200000000000004e-07
1459607274250,-7.61,3.6200000000000004e-07
1459607274260,-7.61,3.6200000000000004e-07
1459607274270,-7.61,0.0
1459607274280,-7.61,7.240000000000001e-07
1459607274290,-7.61,3.6200000000000004e-07
1459607274300,-7.61,7.240000000000001e-07
1459607274310,-7.61,3.6200000000000004e-07
1459607274320,-7.61,3.6200000000000004e-07
1459607274330,-7.61,7.240000000000001e-07
1459607274340,-7.61,7.240000000000001e-07
1459607274350,-7.61,7.240000000000001e-07
1459607274360,-7.61,0.0
1459607274370,-7.61,1.0859999999999999e-06
1459607274380,-7.61,7.240000000000001e-07
1459607274390,-7.61,0.0
1459607274400,-7.61,1.0859999999999999e-06
1459607274410,-7.61,0.0
1459607274420,-7.61,0.0
1459607274430,-7.61,0.0
1459607274440,-7.61,1.4480000000000002e-06
1459607274450,-7.61,0.0
1459607274460,-7.61,3.6200000000000004e-07
1459607274470,-7.61,0.0
1459607274480,-7.61,0.0
1459607274490,-7.61,3.6200000000000004e-07
1459607274500,-7.61,3.6200000000000004e-07
1459607274510,-7.61,7.240000000000001e-07
1459607274520,-7.61,3.6200000000000004e-07
1459607274530,-7.61,3.6200000000000004e-07
1459607274540,-7.61,7.240000000000001e-07
1459607274550,-7.61,1.0859999999999999e-06
1459607274560,-7.61,0.0
1459607274570,-7.61,3.6200000000000004e-07
1459607274580,-7.61,3.6200000000000004e-07
1459607274590,-7.61,7.240000000000001e-07
1459607274600,-7.61,0.0
1459607274610,-7.61,7.240000000000001e-07
1459607274620,-7.61,7.240000000000001e-07
1459607274630,-7.61,7.240000000000001e-07
1459607274640,-7.61,7.240000000000001e-07
1459607274650,-7.61,0.0
1459607274660,-7.61,3.6200000000000004e-07
1459607274670,-7.61,7.240000000000001e-07
1459607274680,-7.61,3.6200000000000004e-07
1459607274690,-7.61,3.6200000000000004e-07
1459607274700,-7.61,0.0
1459607274710,-7.61,1.0859999999999999e-06
1459607274720,-7.61,3.6200000000000004e-07
1459607274730,-7.61,3.6200000000000004e-07
1459607274740,-7.61,0.0
1459607274750,-7.61,3.6200000000000004e-07
1459607274760,-7.61,3.6200000000000004e-07
1459607274770,-7.61,1.0859999999999999e-06
1459607274780,-7.61,0.0
1459607274790,-7.61,0.0
1459607274800,-7.61,0.0
1459607274810,-7.61,1.4480000000000002e-06
1459607274820,-7.61,3.6200000000000004e-07
1459607274830,-7.61,7.240000000000001e-07
1459607274840,-7.61,3.6200000000000004e-07
1459607274850,-7.61,7.240000000000001e-07
1459607274860,-7.61,3.6200000000000004e-07
1459607274870,-7.61,3.6200000000000004e-07
1459607274880,-7.61,3.6200000000000004e-07
1459607274890,-7.61,0.0
1459607274900,-7.61,7.240000000000001e-07
1459607274910,-7.61,3.6200000000000004e-07
1459607274920,-7.61,3.6200000000000004e-07
1459607274930,-7.61,0.0
1459607274940,-7.61,7.240000000000001e-07
1459607274950,-7.61,0.0
1459607274960,-7.61,3.6200000000000004e-07
1459607274970,-7.61,3.6200000000000004e-07
1459607274980,-7.61,7.240000000000001e-07
1459607274990,-7.61,3.6200000000000004e-07
1459607275000,-7.61,7.240000000000001e-07
1459607275010,-7.61,1.81e-06
1459607275020,-7.61,0.0
1459607275030,-7.61,0.0
1459607275040,-7.61,1.4480000000000002e-06
1459607275050,-7.61,0.0
1459607275060,-7.61,0.0
1459607275070,-7.61,3.6200000000000004e-07
1459607275080,-7.61,3.6200000000000004e-07
1459607275090,-7.61,3.6200000000000004e-07
1459607275100,-7.61,3.6200000000000004e-07
1459607275110,-7.61,7.240000000000001e-07
1459607275120,-7.61,0.0
1459607275130,-7.61,7.240000000000001e-07
1459607275140,-7.61,3.6200000000000004e-07
1459607275150,-7.61,0.0
1459607275160,-7.61,7.240000000000001e-07
1459607275170,-7.61,1.4480000000000002e-06
1459607275180,-7.61,0.0
1459607275190,-7.61,1.0859999999999999e-06
1459607275200,-7.61,1.0859999999999999e-06
1459607275210,-7.61,0.0
1459607275220,-7.61,0.0
1459607275230,-7.61,7.240000000000001e-07
1459607275240,-7.61,0.0
1459607275250,-7.61,7.240000000000001e-07
1459607275260,-7.61,0.0
1459607275270,-7.61,0.0
1459607275280,-7.61,3.6200000000000004e-07
1459607275290,-7.61,0.0
1459607275300,-7.61,3.6200000000000004e-07
1459607275310,-7.61,1.0859999999999999e-06
1459607275320,-7.61,0.0
1459607275330,-7.61,3.6200000000000004e-07
1459607275340,-7.61,7.240000000000001e-07
1459607275350,-7.61,0.0
1459607275360,-7.61,3.6200000000000004e-07
1459607275370,-7.61,3.6200000000000004e-07
1459607275380,-7.61,0.0
1459607275390,-7.61,2.1719999999999997e-06
1459607275400,-7.61,0.0
1459607275410,-7.61,0.0
1459607275420,-7.61,3.6200000000000004e-07
1459607275430,-7.61,0.0
1459607275440,-7.61,0.0
1459607275450,-7.61,1.0859999999999999e-06
1459607275460,-7.61,3.6200000000000004e-07
1459607275470,-7.61,7.240000000000001e-07
1459607275480,-7.61,3.6200000000000004e-07
1459607275490,-7.61,3.6200000000000004e-07
1459607275500,-7.61,3.6200000000000004e-07
1459607275510,-7.61,3.6200000000000004e-07
1459607275520,-7.61,1.4480000000000002e-06
1459607275530,-7.61,0.0
1459607275540,-7.61,0.0
1459607275550,-7.61,3.6200000000000004e-07
1459607275560,-7.61,1.0859999999999999e-06
1459607275570,-7.61,0.0
1459607275580,-7.61,3.6200000000000004e-07
1459607275590,-7.61,7.240000000000001e-07
1459607275600,-7.61,7.240000000000001e-07
1459607275610,-7.61,0.0
1459607275620,-7.61,0.0
1459607275630,-7.61,3.6200000000000004e-07
1459607275640,-7.61,2.1719999999999997e-06
1459607275650,-7.61,0.0
1459607275660,-7.61,0.0
1459607275670,-7.61,0.0
1459607275680,-7.61,7.240000000000001e-07
1459607275690,-7.61,0.0
1459607275700,-7.61,3.6200000000000004e-07
1459607275710,-7.61,0.0
1459607275720,-7.61,3.6200000000000004e-07
1459607275730,-7.61,0.0
1459607275740,-7.61,7.240000000000001e-07
1459607275750,-7.61,3.6200000000000004e-07
1459607275760,-7.61,7.240000000000001e-07
1459607275770,-7.61,7.240000000000001e-07
1459607275780,-7.61,7.240000000000001e-07
1459607275790,-7.61,3.6200000000000004e-07
1459607275800,-7.61,0.0
1459607275810,-7.61,3.6200000000000004e-07
1459607275820,-7.61,7.240000000000001e-07
1459607275830,-7.61,0.0
1459607275840,-7.61,3.6200000000000004e-07
1459607275850,-7.61,3.6200000000000004e-07
1459607275860,-7.61,0.0
1459607275870,-7.61,0.0
1459607275880,-7.61,7.240000000000001e-07
1459607275890,-7.61,0.0
1459607275900,-7.61,7.240000000000001e-07
1459607275910,-7.61,7.240000000000001e-07
1459607275920,-7.61,0.0
1459607275930,-7.61,0.0
