Timestamp,position,BLMTI.04L8.B2I10_TCLIA.4L8
1459605252810,-8.155,3.6200000000000004e-07
1459605252820,-8.155,0.0
1459605252830,-8.155,0.0
1459605252840,-8.155,3.6200000000000004e-07
1459605252850,-8.155,7.240000000000001e-07
1459605252860,-8.155,7.240000000000001e-07
1459605252870,-8.155,0.0
1459605252880,-8.155,0.0
1459605252890,-8.155,0.0
1459605252900,-8.155,0.0
1459605252910,-8.155,3.6200000000000004e-07
1459605252920,-8.155,3.6200000000000004e-07
1459605252930,-8.155,3.6200000000000004e-07
1459605252940,-8.155,0.0
1459605252950,-8.155,0.0
1459605252960,-8.155,0.0
1459605252970,-8.155,3.6200000000000004e-07
1459605252980,-8.155,7.240000000000001e-07
1459605252990,-8.155,0.0
1459605253000,-8.155,0.0
1459605253010,-8.155,7.240000000000001e-07
1459605253020,-8.155,0.0
1459605253030,-8.155,1.81e-06
1459605253040,-8.155,3.6200000000000004e-07
1459605253050,-8.155,0.0
1459605253060,-8.155,3.6200000000000004e-07
1459605253070,-8.155,0.0
1459605253080,-8.155,0.0
1459605253090,-8.155,1.0859999999999999e-06
1459605253100,-8.155,0.0
1459605253110,-8.155,1.4480000000000002e-06
1459605253120,-8.155,0.0
1459605253130,-8.155,1.4480000000000002e-06
1459605253140,-8.155,0.0
1459605253150,-8.155,3.6200000000000004e-07
1459605253160,-8.155,0.0
1459605253170,-8.155,1.0859999999999999e-06
1459605253180,-8.155,0.0
1459605253190,-8.155,0.0
1459605253200,-8.155,0.0
1459605253210,-8.155,0.0
1459605253220,-8.155,0.0
1459605253230,-8.155,0.0
1459605253240,-8.155,0.0
1459605253250,-8.155,3.6200000000000004e-07
1459605253260,-8.155,0.0
1459605253270,-8.155,1.4480000000000002e-06
1459605253280,-8.155,0.0
1459605253290,-8.155,0.0
1459605253300,-8.155,0.0
1459605253310,-8.155,3.6200000000000004e-07
1459605253320,-8.155,0.0
1459605253330,-8.155,1.0859999999999999e-06
1459605253340,-8.155,0.0
1459605253350,-8.155,3.6200000000000004e-07
1459605253360,-8.155,0.0
1459605253370,-8.155,0.0
1459605253380,-8.155,0.0
1459605253390,-8.155,3.6200000000000004e-07
1459605253400,-8.155,7.240000000000001e-07
1459605253410,-8.155,0.0
1459605253420,-8.155,7.240000000000001e-07
1459605253430,-8.155,0.0
1459605253440,-8.155,3.6200000000000004e-07
1459605253450,-8.155,3.6200000000000004e-07
1459605253460,-8.155,0.0
1459605253470,-8.155,1.0859999999999999e-06
1459605253480,-8.155,0.0
1459605253490,-8.155,3.6200000000000004e-07
1459605253500,-8.155,1.81e-06
1459605253510,-8.155,7.240000000000001e-07
1459605253520,-8.155,0.0
1459605253530,-8.155,0.0
1459605253540,-8.155,0.0
1459605253550,-8.155,0.0
1459605253560,-8.155,0.0
1459605253570,-8.155,7.240000000000001e-07
1459605253580,-8.155,0.0
1459605253590,-8.155,7.240000000000001e-07
1459605253600,-8.155,0.0
1459605253610,-8.155,7.240000000000001e-07
1459605253620,-8.155,0.0
1459605253630,-8.155,3.6200000000000004e-07
1459605253640,-8.155,0.0
1459605253650,-8.155,0.0
1459605253660,-8.155,0.0
1459605253670,-8.155,3.6200000000000004e-07
1459605253680,-8.155,0.0
1459605253690,-8.155,0.0
1459605253700,-8.155,0.0
1459605253710,-8.155,2.5340000000000002e-06
1459605253720,-8.155,0.0
1459605253730,-8.155,0.0
1459605253740,-8.155,0.0
1459605253750,-8.155,0.0
1459605253760,-8.155,0.0
1459605253770,-8.155,1.0859999999999999e-06
1459605253780,-8.155,0.0
1459605253790,-8.155,3.6200000000000004e-07
1459605253800,-8.155,0.0
1459605253810,-8.155,7.240000000000001e-07
1459605253820,-8.155,0.0
1459605253830,-8.155,0.0
1459605253840,-8.155,0.0
1459605253850,-8.155,0.0
1459605253860,-8.155,7.240000000000001e-07
1459605253870,-8.155,7.240000000000001e-07
1459605253880,-8.155,0.0
1459605253890,-8.155,0.0
1459605253900,-8.155,7.240000000000001e-07
1459605253910,-8.155,0.0
1459605253920,-8.155,0.0
1459605253930,-8.155,0.0
1459605253940,-8.155,0.0
1459605253950,-8.155,7.240000000000001e-07
1459605253960,-8.155,7.240000000000001e-07
1459605253970,-8.155,0.0
1459605253980,-8.155,0.0
1459605253990,-8.155,7.240000000000001e-07
1459605254000,-8.155,0.0
1459605254010,-8.155,7.240000000000001e-07
1459605254020,-8.155,3.6200000000000004e-07
1459605254030,-8.155,2.5340000000000002e-06
1459605254040,-8.155,0.0
1459605254050,-8.155,0.0
1459605254060,-8.155,0.0
1459605254070,-8.155,0.0
1459605254080,-8.155,0.0
1459605254090,-8.155,0.0
1459605254100,-8.155,7.240000000000001e-07
1459605254110,-8.155,0.0
1459605254120,-8.155,0.0
1459605254130,-8.155,7.240000000000001e-07
1459605254140,-8.155,0.0
1459605254150,-8.155,7.240000000000001e-07
1459605254160,-8.155,0.0
1459605254170,-8.155,1.0859999999999999e-06
1459605254180,-8.155,3.6200000000000004e-07
1459605254190,-8.155,0.0
1459605254200,-8.155,0.0
1459605254210,-8.155,7.240000000000001e-07
1459605254220,-8.155,0.0
1459605254230,-8.155,0.0
1459605254240,-8.155,0.0
1459605254250,-8.155,7.240000000000001e-07
1459605254260,-8.155,0.0
1459605254270,-8.155,0.0
1459605254280,-8.155,7.240000000000001e-07
1459605254290,-8.155,3.6200000000000004e-07
1459605254300,-8.155,1.4480000000000002e-06
1459605254310,-8.155,0.0
1459605254320,-8.155,0.0
1459605254330,-8.155,7.240000000000001e-07
1459605254340,-8.155,0.0
1459605254350,-8.155,0.0
1459605254360,-8.155,0.0
1459605254370,-8.155,0.0
1459605254380,-8.155,0.0
1459605254390,-8.155,7.240000000000001e-07
1459605254400,-8.155,0.0
1459605254410,-8.155,1.0859999999999999e-06
1459605254420,-8.155,0.0
1459605254430,-8.155,0.0
1459605254440,-8.155,7.240000000000001e-07
1459605254450,-8.155,0.0
1459605254460,-8.155,0.0
1459605254470,-8.155,0.0
1459605254480,-8.155,0.0
1459605254490,-8.155,7.240000000000001e-07
1459605254500,-8.155,1.81e-06
1459605254510,-8.155,0.0
1459605254520,-8.155,0.0
1459605254530,-8.155,3.6200000000000004e-07
1459605254540,-8.155,0.0
1459605254550,-8.155,1.81e-06
1459605254560,-8.155,0.0
1459605254570,-8.155,0.0
1459605254580,-8.155,0.0
1459605254590,-8.155,0.0
1459605254600,-8.155,7.240000000000001e-07
1459605254610,-8.155,0.0
1459605254620,-8.155,0.0
1459605254630,-8.155,0.0
1459605254640,-8.155,0.0
1459605254650,-8.155,3.6200000000000004e-07
1459605254660,-8.155,3.6200000000000004e-07
1459605254670,-8.155,1.81e-06
1459605254680,-8.155,0.0
1459605254690,-8.155,3.6200000000000004e-07
1459605254700,-8.155,0.0
1459605254710,-8.155,0.0
1459605254720,-8.155,0.0
1459605254730,-8.155,1.0859999999999999e-06
1459605254740,-8.155,0.0
1459605254750,-8.155,0.0
1459605254760,-8.155,0.0
1459605254770,-8.155,0.0
1459605254780,-8.155,3.6200000000000004e-07
1459605254790,-8.155,0.0
1459605254800,-8.155,0.0
1459605254810,-8.155,0.0
1459605254820,-8.155,0.0
1459605254830,-8.155,1.81e-06
1459605254840,-8.155,0.0
1459605254850,-8.155,1.0859999999999999e-06
1459605254860,-8.155,0.0
1459605254870,-8.155,1.4480000000000002e-06
1459605254880,-8.155,0.0
1459605254890,-8.155,1.4480000000000002e-06
1459605254900,-8.155,0.0
1459605254910,-8.155,0.0
1459605254920,-8.155,1.0859999999999999e-06
1459605254930,-8.155,0.0
1459605254940,-8.155,0.0
1459605254950,-8.155,0.0
1459605254960,-8.155,0.0
1459605254970,-8.155,3.6200000000000004e-07
1459605254980,-8.155,0.0
1459605254990,-8.155,1.4480000000000002e-06
1459605255000,-8.155,0.0
1459605255010,-8.155,0.0
1459605255020,-8.155,0.0
1459605255030,-8.155,0.0
1459605255040,-8.155,0.0
1459605255050,-8.155,0.0
1459605255060,-8.155,0.0
1459605255070,-8.155,1.81e-06
1459605255080,-8.155,0.0
1459605255090,-8.155,0.0
1459605255100,-8.155,0.0
1459605255110,-8.155,0.0
1459605255120,-8.155,7.240000000000001e-07
1459605255130,-8.155,2.5340000000000002e-06
1459605255140,-8.155,0.0
1459605255150,-8.155,0.0
1459605255160,-8.155,0.0
1459605255170,-8.155,0.0
1459605255180,-8.155,0.0
1459605255190,-8.155,0.0
1459605255200,-8.155,7.240000000000001e-07
1459605255210,-8.155,0.0
1459605255220,-8.155,0.0
1459605255230,-8.155,3.6200000000000004e-07
1459605255240,-8.155,3.6200000000000004e-07
1459605255250,-8.155,1.0859999999999999e-06
1459605255260,-8.155,0.0
1459605255270,-8.155,1.81e-06
1459605255280,-8.155,0.0
1459605255290,-8.155,0.0
1459605255300,-8.155,0.0
1459605255310,-8.155,0.0
1459605255320,-8.155,0.0
1459605255330,-8.155,0.0
1459605255340,-8.155,0.0
1459605255350,-8.155,0.0
1459605255360,-8.155,0.0
1459605255370,-8.155,0.0
1459605255380,-8.155,0.0
1459605255390,-8.155,0.0
1459605255400,-8.155,0.0
1459605255410,-8.155,0.0
1459605255420,-8.155,0.0
1459605255430,-8.155,0.0
1459605255440,-8.155,0.0
1459605255450,-8.155,0.0
1459605255460,-8.155,0.0
1459605255470,-8.155,0.0
1459605255480,-8.155,0.0
1459605255490,-8.155,0.0
1459605255500,-8.155,0.0
1459605255510,-8.155,0.0
1459605255520,-8.155,0.0
1459605255530,-8.155,0.0
1459605255540,-8.155,0.0
1459605255550,-8.155,0.0
1459605255560,-8.155,0.0
1459605255570,-8.155,0.0
1459605255580,-8.155,3.6200000000000004e-07
1459605255590,-8.155,0.0
1459605255600,-8.155,0.0
1459605255610,-8.155,0.0
1459605255620,-8.155,0.0
1459605255630,-8.155,1.4480000000000002e-06
1459605255640,-8.155,0.0
1459605255650,-8.155,0.0
1459605255660,-8.155,0.0
1459605255670,-8.155,7.240000000000001e-07
1459605255680,-8.155,0.0
1459605255690,-8.155,3.6200000000000004e-07
1459605255700,-8.155,0.0
1459605255710,-8.155,0.0
1459605255720,-8.155,7.240000000000001e-07
1459605255730,-8.155,0.0
1459605255740,-8.155,1.0859999999999999e-06
1459605255750,-8.155,0.0
1459605255760,-8.155,0.0
1459605255770,-8.155,0.0
1459605255780,-8.155,0.0
1459605255790,-8.155,1.0859999999999999e-06
1459605255800,-8.155,0.0
1459605255810,-8.155,7.240000000000001e-07
1459605255820,-8.155,0.0
1459605255830,-8.155,7.240000000000001e-07
1459605255840,-8.155,0.0
1459605255850,-8.155,4.343999999999999e-06
1459605255860,-8.155,0.0
1459605255870,-8.155,0.0
1459605255880,-8.155,0.0
1459605255890,-8.155,0.0
1459605255900,-8.155,0.0
1459605255910,-8.155,0.0
1459605255920,-8.155,0.0
1459605255930,-8.155,0.0
1459605255940,-8.155,0.0
1459605255950,-8.155,0.0
1459605255960,-8.155,0.0
1459605255970,-8.155,0.0
1459605255980,-8.155,0.0
1459605255990,-8.155,0.0
1459605256000,-8.155,0.0
1459605256010,-8.155,3.6200000000000004e-07
1459605256020,-8.155,0.0
1459605256030,-8.155,7.240000000000001e-07
1459605256040,-8.155,1.4480000000000002e-06
1459605256050,-8.155,0.0
1459605256060,-8.155,0.0
1459605256070,-8.155,0.0
1459605256080,-8.155,7.240000000000001e-07
1459605256090,-8.155,0.0
1459605256100,-8.155,0.0
1459605256110,-8.155,3.6200000000000004e-07
1459605256120,-8.155,0.0
1459605256130,-8.155,3.6200000000000004e-07
1459605256140,-8.155,1.81e-06
1459605256150,-8.155,0.0
1459605256160,-8.155,0.0
1459605256170,-8.155,7.240000000000001e-07
1459605256180,-8.155,0.0
1459605256190,-8.155,0.0
1459605256200,-8.155,0.0
1459605256210,-8.155,0.0
1459605256220,-8.155,0.0
1459605256230,-8.155,0.0
1459605256240,-8.155,1.4480000000000002e-06
1459605256250,-8.155,3.6200000000000004e-07
1459605256260,-8.155,0.0
1459605256270,-8.155,7.240000000000001e-07
1459605256280,-8.155,0.0
1459605256290,-8.155,3.6200000000000004e-07
1459605256300,-8.155,3.6200000000000004e-07
1459605256310,-8.155,0.0
1459605256320,-8.155,0.0
1459605256330,-8.155,3.6200000000000004e-07
1459605256340,-8.155,0.0
1459605256350,-8.155,3.6200000000000004e-07
1459605256360,-8.155,0.0
1459605256370,-8.155,0.0
1459605256380,-8.155,3.6200000000000004e-07
1459605256390,-8.155,3.6200000000000004e-07
1459605256400,-8.155,1.4480000000000002e-06
1459605256410,-8.155,3.6200000000000004e-07
1459605256420,-8.155,1.81e-06
1459605256430,-8.155,0.0
1459605256440,-8.155,0.0
1459605256450,-8.155,3.6200000000000004e-07
1459605256460,-8.155,0.0
1459605256470,-8.155,7.240000000000001e-07
1459605256480,-8.155,0.0
1459605256490,-8.155,1.0859999999999999e-06
1459605256500,-8.155,0.0
1459605256510,-8.155,0.0
1459605256520,-8.155,1.81e-06
1459605256530,-8.155,0.0
1459605256540,-8.155,0.0
1459605256550,-8.155,0.0
1459605256560,-8.155,0.0
1459605256570,-8.155,0.0
1459605256580,-8.155,0.0
1459605256590,-8.155,2.1719999999999997e-06
1459605256600,-8.155,0.0
1459605256610,-8.155,0.0
1459605256620,-8.155,0.0
1459605256630,-8.155,1.4480000000000002e-06
1459605256640,-8.155,0.0
1459605256650,-8.155,0.0
1459605256660,-8.155,0.0
1459605256670,-8.155,7.240000000000001e-07
1459605256680,-8.155,0.0
1459605256690,-8.155,0.0
1459605256700,-8.155,0.0
1459605256710,-8.155,0.0
1459605256720,-8.155,0.0
1459605256730,-8.155,1.0859999999999999e-06
1459605256740,-8.155,0.0
1459605256750,-8.155,7.240000000000001e-07
1459605256760,-8.155,0.0
1459605256770,-8.155,0.0
1459605256780,-8.155,0.0
1459605256790,-8.155,1.81e-06
1459605256800,-8.155,0.0
1459605256810,-8.155,0.0
1459605256820,-8.155,0.0
1459605256830,-8.155,0.0
1459605256840,-8.155,0.0
1459605256850,-8.155,0.0
1459605256860,-8.155,0.0
1459605256870,-8.155,1.0859999999999999e-06
1459605256880,-8.155,0.0
1459605256890,-8.155,0.0
1459605256900,-8.155,0.0
1459605256910,-8.155,7.240000000000001e-07
1459605256920,-8.155,7.240000000000001e-07
1459605256930,-8.155,7.240000000000001e-07
1459605256940,-8.155,7.240000000000001e-07
1459605256950,-8.155,3.6200000000000004e-07
1459605256960,-8.155,1.81e-06
1459605256970,-8.155,0.0
1459605256980,-8.155,0.0
1459605256990,-8.155,0.0
1459605257000,-8.155,0.0
1459605257010,-8.155,0.0
1459605257020,-8.155,0.0
1459605257030,-8.155,3.6200000000000004e-07
1459605257040,-8.155,3.6200000000000004e-07
1459605257050,-8.155,1.0859999999999999e-06
1459605257060,-8.155,0.0
1459605257070,-8.155,0.0
1459605257080,-8.155,3.6200000000000004e-07
1459605257090,-8.155,1.0859999999999999e-06
1459605257100,-8.155,0.0
1459605257110,-8.155,0.0
1459605257120,-8.155,0.0
1459605257130,-8.155,0.0
1459605257140,-8.155,0.0
1459605257150,-8.155,3.6200000000000004e-07
1459605257160,-8.155,1.0859999999999999e-06
1459605257170,-8.155,0.0
1459605257180,-8.155,0.0
1459605257190,-8.155,0.0
1459605257200,-8.155,0.0
1459605257210,-8.155,0.0
1459605257220,-8.155,0.0
1459605257230,-8.155,7.240000000000001e-07
1459605257240,-8.155,0.0
1459605257250,-8.155,1.4480000000000002e-06
1459605257260,-8.155,0.0
1459605257270,-8.155,3.6200000000000004e-07
1459605257280,-8.155,0.0
1459605257290,-8.155,3.6200000000000004e-07
1459605257300,-8.155,1.0859999999999999e-06
1459605257310,-8.155,7.240000000000001e-07
1459605257320,-8.155,7.240000000000001e-07
1459605257330,-8.155,3.6200000000000004e-07
1459605257340,-8.155,7.240000000000001e-07
1459605257350,-8.155,3.6200000000000004e-07
1459605257360,-8.155,0.0
1459605257370,-8.155,1.0859999999999999e-06
1459605257380,-8.155,0.0
1459605257390,-8.155,7.240000000000001e-07
1459605257400,-8.155,0.0
1459605257410,-8.155,3.6200000000000004e-07
1459605257420,-8.155,0.0
1459605257430,-8.155,0.0
1459605257440,-8.155,0.0
1459605257450,-8.155,7.240000000000001e-07
1459605257460,-8.155,0.0
1459605257470,-8.155,0.0
1459605257480,-8.155,0.0
1459605257490,-8.155,0.0
1459605257500,-8.155,7.240000000000001e-07
1459605257510,-8.155,0.0
1459605257520,-8.155,0.0
1459605257530,-8.155,3.6200000000000004e-07
1459605257540,-8.155,0.0
1459605257550,-8.155,1.4480000000000002e-06
1459605257560,-8.155,0.0
1459605257570,-8.155,1.81e-06
1459605257580,-8.155,0.0
1459605257590,-8.155,0.0
1459605257600,-8.155,0.0
1459605257610,-8.155,0.0
1459605257620,-8.155,0.0
1459605257630,-8.155,0.0
1459605257640,-8.155,0.0
1459605257650,-8.155,1.0859999999999999e-06
1459605257660,-8.155,7.240000000000001e-07
1459605257670,-8.155,0.0
1459605257680,-8.155,3.258e-06
1459605257690,-8.155,0.0
1459605257700,-8.155,0.0
1459605257710,-8.155,0.0
1459605257720,-8.155,0.0
1459605257730,-8.155,0.0
1459605257740,-8.155,0.0
1459605257750,-8.155,0.0
1459605257760,-8.155,0.0
1459605257770,-8.155,0.0
1459605257780,-8.155,0.0
1459605257790,-8.155,0.0
1459605257800,-8.155,0.0
1459605257810,-8.155,1.0859999999999999e-06
1459605257820,-8.155,0.0
1459605257830,-8.155,0.0
1459605257840,-8.155,0.0
1459605257850,-8.155,0.0
1459605257860,-8.155,0.0
1459605257870,-8.155,0.0
1459605257880,-8.155,0.0
1459605257890,-8.155,1.0859999999999999e-06
1459605257900,-8.155,0.0
1459605257910,-8.155,3.6200000000000004e-07
1459605257920,-8.155,7.240000000000001e-07
1459605257930,-8.155,0.0
1459605257940,-8.155,0.0
1459605257950,-8.155,0.0
1459605257960,-8.155,0.0
1459605257970,-8.155,7.240000000000001e-07
1459605257980,-8.155,0.0
1459605257990,-8.155,0.0
1459605258000,-8.155,0.0
1459605258010,-8.155,1.81e-06
1459605258020,-8.155,0.0
1459605258030,-8.155,1.4480000000000002e-06
1459605258040,-8.155,0.0
1459605258050,-8.155,7.240000000000001e-07
1459605258060,-8.155,0.0
1459605258070,-8.155,0.0
1459605258080,-8.155,0.0
1459605258090,-8.155,0.0
1459605258100,-8.155,0.0
1459605258110,-8.155,0.0
1459605258120,-8.155,0.0
1459605258130,-8.155,1.4480000000000002e-06
1459605258140,-8.155,0.0
1459605258150,-8.155,0.0
1459605258160,-8.155,0.0
1459605258170,-8.155,1.81e-06
1459605258180,-8.155,0.0
1459605258190,-8.155,0.0
1459605258200,-8.155,0.0
1459605258210,-8.155,3.6200000000000004e-07
1459605258220,-8.155,0.0
1459605258230,-8.155,0.0
1459605258240,-8.155,0.0
1459605258250,-8.155,0.0
1459605258260,-8.155,0.0
1459605258270,-8.155,3.6200000000000004e-07
1459605258280,-8.155,0.0
1459605258290,-8.155,0.0
1459605258300,-8.155,1.0859999999999999e-06
1459605258310,-8.155,0.0
1459605258320,-8.155,0.0
1459605258330,-8.155,3.6200000000000004e-07
1459605258340,-8.155,1.4480000000000002e-06
1459605258350,-8.155,7.240000000000001e-07
1459605258360,-8.155,0.0
1459605258370,-8.155,0.0
1459605258380,-8.155,0.0
1459605258390,-8.155,0.0
