Timestamp,position,BLMTI.04L5.B1I10_TCTPH.4L5.B1
1459600152550,9.365,0.0
1459600152560,9.365,0.0
1459600152570,9.365,3.6200000000000004e-07
1459600152580,9.365,3.6200000000000004e-07
1459600152590,9.365,3.6200000000000004e-07
1459600152600,9.365,0.0
1459600152610,9.365,3.6200000000000004e-07
1459600152620,9.365,0.0
1459600152630,9.365,3.6200000000000004e-07
1459600152640,9.365,0.0
1459600152650,9.365,3.6200000000000004e-07
1459600152660,9.365,0.0
1459600152670,9.365,7.240000000000001e-07
1459600152680,9.365,0.0
1459600152690,9.365,3.6200000000000004e-07
1459600152700,9.365,0.0
1459600152710,9.365,0.0
1459600152720,9.365,0.0
1459600152730,9.365,3.6200000000000004e-07
1459600152740,9.365,0.0
1459600152750,9.365,7.240000000000001e-07
1459600152760,9.365,0.0
1459600152770,9.365,0.0
1459600152780,9.365,3.6200000000000004e-07
1459600152790,9.365,0.0
1459600152800,9.365,3.6200000000000004e-07
1459600152810,9.365,0.0
1459600152820,9.365,0.0
1459600152830,9.365,3.6200000000000004e-07
1459600152840,9.365,3.6200000000000004e-07
1459600152850,9.365,7.240000000000001e-07
1459600152860,9.365,3.6200000000000004e-07
1459600152870,9.365,3.6200000000000004e-07
1459600152880,9.365,0.0
1459600152890,9.365,3.6200000000000004e-07
1459600152900,9.365,0.0
1459600152910,9.365,3.6200000000000004e-07
1459600152920,9.365,0.0
1459600152930,9.365,3.6200000000000004e-07
1459600152940,9.365,0.0
1459600152950,9.365,3.6200000000000004e-07
1459600152960,9.365,0.0
1459600152970,9.365,3.6200000000000004e-07
1459600152980,9.365,0.0
1459600152990,9.365,7.240000000000001e-07
1459600153000,9.365,0.0
1459600153010,9.365,0.0
1459600153020,9.365,3.6200000000000004e-07
1459600153030,9.365,3.6200000000000004e-07
1459600153040,9.365,3.6200000000000004e-07
1459600153050,9.365,0.0
1459600153060,9.365,3.6200000000000004e-07
1459600153070,9.365,0.0
1459600153080,9.365,0.0
1459600153090,9.365,3.6200000000000004e-07
1459600153100,9.365,0.0
1459600153110,9.365,0.0
1459600153120,9.365,0.0
1459600153130,9.365,3.6200000000000004e-07
1459600153140,9.365,3.6200000000000004e-07
1459600153150,9.365,0.0
1459600153160,9.365,0.0
1459600153170,9.365,3.6200000000000004e-07
1459600153180,9.365,0.0
1459600153190,9.365,7.240000000000001e-07
1459600153200,9.365,3.6200000000000004e-07
1459600153210,9.365,3.6200000000000004e-07
1459600153220,9.365,0.0
1459600153230,9.365,3.6200000000000004e-07
1459600153240,9.365,0.0
1459600153250,9.365,3.6200000000000004e-07
1459600153260,9.365,3.6200000000000004e-07
1459600153270,9.365,3.6200000000000004e-07
1459600153280,9.365,3.6200000000000004e-07
1459600153290,9.365,3.6200000000000004e-07
1459600153300,9.365,0.0
1459600153310,9.365,1.0859999999999999e-06
1459600153320,9.365,0.0
1459600153330,9.365,3.6200000000000004e-07
1459600153340,9.365,3.6200000000000004e-07
1459600153350,9.365,0.0
1459600153360,9.365,0.0
1459600153370,9.365,7.240000000000001e-07
1459600153380,9.365,3.6200000000000004e-07
1459600153390,9.365,7.240000000000001e-07
1459600153400,9.365,0.0
1459600153410,9.365,3.6200000000000004e-07
1459600153420,9.365,3.6200000000000004e-07
1459600153430,9.365,0.0
1459600153440,9.365,3.6200000000000004e-07
1459600153450,9.365,0.0
1459600153460,9.365,0.0
1459600153470,9.365,3.6200000000000004e-07
1459600153480,9.365,0.0
1459600153490,9.365,7.240000000000001e-07
1459600153500,9.365,3.6200000000000004e-07
1459600153510,9.365,0.0
1459600153520,9.365,0.0
1459600153530,9.365,7.240000000000001e-07
1459600153540,9.365,0.0
1459600153550,9.365,3.6200000000000004e-07
1459600153560,9.365,0.0
1459600153570,9.365,0.0
1459600153580,9.365,0.0
1459600153590,9.365,0.0
1459600153600,9.365,0.0
1459600153610,9.365,3.6200000000000004e-07
1459600153620,9.365,0.0
1459600153630,9.365,3.6200000000000004e-07
1459600153640,9.365,0.0
1459600153650,9.365,3.6200000000000004e-07
1459600153660,9.365,3.6200000000000004e-07
1459600153670,9.365,0.0
1459600153680,9.365,3.6200000000000004e-07
1459600153690,9.365,0.0
1459600153700,9.365,0.0
1459600153710,9.365,3.6200000000000004e-07
1459600153720,9.365,0.0
1459600153730,9.365,3.6200000000000004e-07
1459600153740,9.365,0.0
1459600153750,9.365,0.0
1459600153760,9.365,0.0
1459600153770,9.365,0.0
1459600153780,9.365,3.6200000000000004e-07
1459600153790,9.365,3.6200000000000004e-07
1459600153800,9.365,0.0
1459600153810,9.365,0.0
1459600153820,9.365,0.0
1459600153830,9.365,0.0
1459600153840,9.365,3.6200000000000004e-07
1459600153850,9.365,0.0
1459600153860,9.365,0.0
1459600153870,9.365,3.6200000000000004e-07
1459600153880,9.365,0.0
1459600153890,9.365,3.6200000000000004e-07
1459600153900,9.365,0.0
1459600153910,9.365,0.0
1459600153920,9.365,0.0
1459600153930,9.365,7.240000000000001e-07
1459600153940,9.365,0.0
1459600153950,9.365,0.0
1459600153960,9.365,3.6200000000000004e-07
1459600153970,9.365,0.0
1459600153980,9.365,3.6200000000000004e-07
1459600153990,9.365,3.6200000000000004e-07
1459600154000,9.365,0.0
1459600154010,9.365,0.0
1459600154020,9.365,3.6200000000000004e-07
1459600154030,9.365,3.6200000000000004e-07
1459600154040,9.365,0.0
1459600154050,9.365,7.240000000000001e-07
1459600154060,9.365,3.6200000000000004e-07
1459600154070,9.365,3.6200000000000004e-07
1459600154080,9.365,3.6200000000000004e-07
1459600154090,9.365,3.6200000000000004e-07
1459600154100,9.365,3.6200000000000004e-07
1459600154110,9.365,3.6200000000000004e-07
1459600154120,9.365,0.0
1459600154130,9.365,7.240000000000001e-07
1459600154140,9.365,3.6200000000000004e-07
1459600154150,9.365,0.0
1459600154160,9.365,3.6200000000000004e-07
1459600154170,9.365,3.6200000000000004e-07
1459600154180,9.365,0.0
1459600154190,9.365,7.240000000000001e-07
1459600154200,9.365,3.6200000000000004e-07
1459600154210,9.365,3.6200000000000004e-07
1459600154220,9.365,0.0
1459600154230,9.365,3.6200000000000004e-07
1459600154240,9.365,0.0
1459600154250,9.365,7.240000000000001e-07
1459600154260,9.365,0.0
1459600154270,9.365,3.6200000000000004e-07
1459600154280,9.365,3.6200000000000004e-07
1459600154290,9.365,3.6200000000000004e-07
1459600154300,9.365,0.0
1459600154310,9.365,3.6200000000000004e-07
1459600154320,9.365,0.0
1459600154330,9.365,3.6200000000000004e-07
1459600154340,9.365,0.0
1459600154350,9.365,3.6200000000000004e-07
1459600154360,9.365,0.0
1459600154370,9.365,3.6200000000000004e-07
1459600154380,9.365,3.6200000000000004e-07
1459600154390,9.365,3.6200000000000004e-07
1459600154400,9.365,3.6200000000000004e-07
1459600154410,9.365,0.0
1459600154420,9.365,7.240000000000001e-07
1459600154430,9.365,3.6200000000000004e-07
1459600154440,9.365,3.6200000000000004e-07
1459600154450,9.365,0.0
1459600154460,9.365,0.0
1459600154470,9.365,7.240000000000001e-07
1459600154480,9.365,0.0
1459600154490,9.365,0.0
1459600154500,9.365,3.6200000000000004e-07
1459600154510,9.365,0.0
1459600154520,9.365,3.6200000000000004e-07
1459600154530,9.365,3.6200000000000004e-07
1459600154540,9.365,0.0
1459600154550,9.365,3.6200000000000004e-07
1459600154560,9.365,3.6200000000000004e-07
1459600154570,9.365,0.0
1459600154580,9.365,0.0
1459600154590,9.365,3.6200000000000004e-07
1459600154600,9.365,0.0
1459600154610,9.365,1.0859999999999999e-06
1459600154620,9.365,0.0
1459600154630,9.365,0.0
1459600154640,9.365,3.6200000000000004e-07
1459600154650,9.365,3.6200000000000004e-07
1459600154660,9.365,0.0
1459600154670,9.365,0.0
1459600154680,9.365,0.0
1459600154690,9.365,0.0
1459600154700,9.365,3.6200000000000004e-07
1459600154710,9.365,3.6200000000000004e-07
1459600154720,9.365,3.6200000000000004e-07
1459600154730,9.365,3.6200000000000004e-07
1459600154740,9.365,7.240000000000001e-07
1459600154750,9.365,0.0
1459600154760,9.365,3.6200000000000004e-07
1459600154770,9.365,3.6200000000000004e-07
1459600154780,9.365,0.0
1459600154790,9.365,3.6200000000000004e-07
1459600154800,9.365,0.0
1459600154810,9.365,3.6200000000000004e-07
1459600154820,9.365,3.6200000000000004e-07
1459600154830,9.365,0.0
1459600154840,9.365,3.6200000000000004e-07
1459600154850,9.365,3.6200000000000004e-07
1459600154860,9.365,7.240000000000001e-07
1459600154870,9.365,3.6200000000000004e-07
1459600154880,9.365,3.6200000000000004e-07
1459600154890,9.365,1.0859999999999999e-06
1459600154900,9.365,0.0
1459600154910,9.365,0.0
1459600154920,9.365,0.0
1459600154930,9.365,0.0
1459600154940,9.365,1.0859999999999999e-06
1459600154950,9.365,3.6200000000000004e-07
1459600154960,9.365,3.6200000000000004e-07
1459600154970,9.365,0.0
1459600154980,9.365,0.0
1459600154990,9.365,3.6200000000000004e-07
1459600155000,9.365,0.0
1459600155010,9.365,3.6200000000000004e-07
1459600155020,9.365,0.0
1459600155030,9.365,3.6200000000000004e-07
1459600155040,9.365,0.0
1459600155050,9.365,0.0
1459600155060,9.365,0.0
1459600155070,9.365,3.6200000000000004e-07
1459600155080,9.365,3.6200000000000004e-07
1459600155090,9.365,0.0
1459600155100,9.365,3.6200000000000004e-07
1459600155110,9.365,0.0
1459600155120,9.365,7.240000000000001e-07
1459600155130,9.365,7.240000000000001e-07
1459600155140,9.365,0.0
1459600155150,9.365,3.6200000000000004e-07
1459600155160,9.365,0.0
1459600155170,9.365,3.6200000000000004e-07
1459600155180,9.365,0.0
1459600155190,9.365,0.0
1459600155200,9.365,3.6200000000000004e-07
1459600155210,9.365,3.6200000000000004e-07
1459600155220,9.365,0.0
1459600155230,9.365,0.0
1459600155240,9.365,0.0
1459600155250,9.365,0.0
1459600155260,9.365,0.0
1459600155270,9.365,7.240000000000001e-07
1459600155280,9.365,0.0
1459600155290,9.365,3.6200000000000004e-07
1459600155300,9.365,3.6200000000000004e-07
1459600155310,9.365,0.0
1459600155320,9.365,3.6200000000000004e-07
1459600155330,9.365,3.6200000000000004e-07
1459600155340,9.365,3.6200000000000004e-07
1459600155350,9.365,0.0
1459600155360,9.365,7.240000000000001e-07
1459600155370,9.365,0.0
1459600155380,9.365,3.6200000000000004e-07
1459600155390,9.365,3.6200000000000004e-07
1459600155400,9.365,0.0
1459600155410,9.365,0.0
1459600155420,9.365,3.6200000000000004e-07
1459600155430,9.365,3.6200000000000004e-07
1459600155440,9.365,0.0
1459600155450,9.365,0.0
1459600155460,9.365,0.0
1459600155470,9.365,7.240000000000001e-07
1459600155480,9.365,0.0
1459600155490,9.365,3.6200000000000004e-07
1459600155500,9.365,0.0
1459600155510,9.365,3.6200000000000004e-07
1459600155520,9.365,0.0
1459600155530,9.365,3.6200000000000004e-07
1459600155540,9.365,0.0
1459600155550,9.365,7.240000000000001e-07
1459600155560,9.365,3.6200000000000004e-07
1459600155570,9.365,7.240000000000001e-07
1459600155580,9.365,0.0
1459600155590,9.365,0.0
1459600155600,9.365,3.6200000000000004e-07
1459600155610,9.365,0.0
1459600155620,9.365,0.0
1459600155630,9.365,3.6200000000000004e-07
1459600155640,9.365,0.0
1459600155650,9.365,3.6200000000000004e-07
1459600155660,9.365,0.0
1459600155670,9.365,0.0
1459600155680,9.365,0.0
1459600155690,9.365,0.0
1459600155700,9.365,0.0
1459600155710,9.365,1.0859999999999999e-06
1459600155720,9.365,0.0
1459600155730,9.365,3.6200000000000004e-07
1459600155740,9.365,3.6200000000000004e-07
1459600155750,9.365,3.6200000000000004e-07
1459600155760,9.365,3.6200000000000004e-07
1459600155770,9.365,0.0
1459600155780,9.365,0.0
1459600155790,9.365,0.0
1459600155800,9.365,0.0
1459600155810,9.365,0.0
1459600155820,9.365,0.0
1459600155830,9.365,7.240000000000001e-07
1459600155840,9.365,0.0
1459600155850,9.365,7.240000000000001e-07
1459600155860,9.365,0.0
1459600155870,9.365,7.240000000000001e-07
1459600155880,9.365,0.0
1459600155890,9.365,3.6200000000000004e-07
1459600155900,9.365,0.0
1459600155910,9.365,7.240000000000001e-07
1459600155920,9.365,0.0
1459600155930,9.365,7.240000000000001e-07
1459600155940,9.365,0.0
1459600155950,9.365,3.6200000000000004e-07
1459600155960,9.365,0.0
1459600155970,9.365,7.240000000000001e-07
1459600155980,9.365,0.0
1459600155990,9.365,3.6200000000000004e-07
1459600156000,9.365,0.0
1459600156010,9.365,3.6200000000000004e-07
1459600156020,9.365,3.6200000000000004e-07
1459600156030,9.365,0.0
1459600156040,9.365,0.0
1459600156050,9.365,7.240000000000001e-07
1459600156060,9.365,0.0
1459600156070,9.365,0.0
1459600156080,9.365,0.0
1459600156090,9.365,7.240000000000001e-07
1459600156100,9.365,0.0
1459600156110,9.365,3.6200000000000004e-07
1459600156120,9.365,0.0
1459600156130,9.365,3.6200000000000004e-07
1459600156140,9.365,0.0
1459600156150,9.365,3.6200000000000004e-07
1459600156160,9.365,0.0
1459600156170,9.365,0.0
1459600156180,9.365,3.6200000000000004e-07
1459600156190,9.365,3.6200000000000004e-07
1459600156200,9.365,7.240000000000001e-07
1459600156210,9.365,0.0
1459600156220,9.365,0.0
1459600156230,9.365,3.6200000000000004e-07
1459600156240,9.365,0.0
1459600156250,9.365,0.0
1459600156260,9.365,3.6200000000000004e-07
1459600156270,9.365,3.6200000000000004e-07
1459600156280,9.365,3.6200000000000004e-07
1459600156290,9.365,0.0
1459600156300,9.365,0.0
1459600156310,9.365,0.0
1459600156320,9.365,0.0
1459600156330,9.365,3.6200000000000004e-07
1459600156340,9.365,0.0
1459600156350,9.365,3.6200000000000004e-07
1459600156360,9.365,0.0
1459600156370,9.365,7.240000000000001e-07
1459600156380,9.365,0.0
1459600156390,9.365,3.6200000000000004e-07
1459600156400,9.365,0.0
1459600156410,9.365,3.6200000000000004e-07
1459600156420,9.365,0.0
1459600156430,9.365,0.0
1459600156440,9.365,7.240000000000001e-07
1459600156450,9.365,7.240000000000001e-07
1459600156460,9.365,3.6200000000000004e-07
1459600156470,9.365,3.6200000000000004e-07
1459600156480,9.365,0.0
1459600156490,9.365,3.6200000000000004e-07
1459600156500,9.365,0.0
1459600156510,9.365,3.6200000000000004e-07
1459600156520,9.365,0.0
1459600156530,9.365,0.0
1459600156540,9.365,0.0
1459600156550,9.365,3.6200000000000004e-07
1459600156560,9.365,0.0
1459600156570,9.365,3.6200000000000004e-07
1459600156580,9.365,3.6200000000000004e-07
1459600156590,9.365,3.6200000000000004e-07
1459600156600,9.365,0.0
1459600156610,9.365,0.0
1459600156620,9.365,0.0
1459600156630,9.365,3.6200000000000004e-07
1459600156640,9.365,0.0
1459600156650,9.365,3.6200000000000004e-07
1459600156660,9.365,0.0
1459600156670,9.365,7.240000000000001e-07
1459600156680,9.365,0.0
1459600156690,9.365,3.6200000000000004e-07
1459600156700,9.365,0.0
1459600156710,9.365,3.6200000000000004e-07
1459600156720,9.365,0.0
1459600156730,9.365,3.6200000000000004e-07
1459600156740,9.365,0.0
1459600156750,9.365,3.6200000000000004e-07
1459600156760,9.365,0.0
1459600156770,9.365,3.6200000000000004e-07
1459600156780,9.365,0.0
1459600156790,9.365,3.6200000000000004e-07
1459600156800,9.365,0.0
1459600156810,9.365,3.6200000000000004e-07
1459600156820,9.365,3.6200000000000004e-07
1459600156830,9.365,3.6200000000000004e-07
1459600156840,9.365,0.0
1459600156850,9.365,7.240000000000001e-07
1459600156860,9.365,0.0
1459600156870,9.365,7.240000000000001e-07
1459600156880,9.365,0.0
1459600156890,9.365,3.6200000000000004e-07
1459600156900,9.365,0.0
1459600156910,9.365,3.6200000000000004e-07
1459600156920,9.365,0.0
1459600156930,9.365,7.240000000000001e-07
1459600156940,9.365,0.0
1459600156950,9.365,3.6200000000000004e-07
1459600156960,9.365,0.0
1459600156970,9.365,3.6200000000000004e-07
1459600156980,9.365,0.0
1459600156990,9.365,3.6200000000000004e-07
1459600157000,9.365,0.0
1459600157010,9.365,0.0
1459600157020,9.365,0.0
1459600157030,9.365,3.6200000000000004e-07
1459600157040,9.365,0.0
1459600157050,9.365,0.0
1459600157060,9.365,0.0
1459600157070,9.365,3.6200000000000004e-07
1459600157080,9.365,3.6200000000000004e-07
1459600157090,9.365,0.0
1459600157100,9.365,3.6200000000000004e-07
1459600157110,9.365,3.6200000000000004e-07
1459600157120,9.365,0.0
1459600157130,9.365,3.6200000000000004e-07
1459600157140,9.365,0.0
1459600157150,9.365,3.6200000000000004e-07
1459600157160,9.365,3.6200000000000004e-07
1459600157170,9.365,3.6200000000000004e-07
1459600157180,9.365,0.0
1459600157190,9.365,7.240000000000001e-07
1459600157200,9.365,0.0
1459600157210,9.365,7.240000000000001e-07
1459600157220,9.365,0.0
1459600157230,9.365,3.6200000000000004e-07
1459600157240,9.365,3.6200000000000004e-07
1459600157250,9.365,3.6200000000000004e-07
1459600157260,9.365,3.6200000000000004e-07
1459600157270,9.365,3.6200000000000004e-07
1459600157280,9.365,0.0
1459600157290,9.365,3.6200000000000004e-07
1459600157300,9.365,0.0
1459600157310,9.365,3.6200000000000004e-07
1459600157320,9.365,0.0
1459600157330,9.365,7.240000000000001e-07
1459600157340,9.365,0.0
1459600157350,9.365,3.6200000000000004e-07
1459600157360,9.365,3.6200000000000004e-07
1459600157370,9.365,3.6200000000000004e-07
1459600157380,9.365,0.0
1459600157390,9.365,3.6200000000000004e-07
1459600157400,9.365,3.6200000000000004e-07
1459600157410,9.365,3.6200000000000004e-07
1459600157420,9.365,0.0
1459600157430,9.365,3.6200000000000004e-07
1459600157440,9.365,3.6200000000000004e-07
1459600157450,9.365,0.0
1459600157460,9.365,0.0
1459600157470,9.365,7.240000000000001e-07
1459600157480,9.365,0.0
1459600157490,9.365,3.6200000000000004e-07
1459600157500,9.365,0.0
1459600157510,9.365,0.0
1459600157520,9.365,3.6200000000000004e-07
1459600157530,9.365,3.6200000000000004e-07
1459600157540,9.365,0.0
1459600157550,9.365,3.6200000000000004e-07
1459600157560,9.365,0.0
1459600157570,9.365,3.6200000000000004e-07
1459600157580,9.365,3.6200000000000004e-07
1459600157590,9.365,0.0
1459600157600,9.365,0.0
1459600157610,9.365,3.6200000000000004e-07
1459600157620,9.365,0.0
1459600157630,9.365,7.240000000000001e-07
1459600157640,9.365,0.0
1459600157650,9.365,7.240000000000001e-07
1459600157660,9.365,0.0
1459600157670,9.365,0.0
1459600157680,9.365,0.0
1459600157690,9.365,0.0
1459600157700,9.365,0.0
1459600157710,9.365,0.0
1459600157720,9.365,0.0
1459600157730,9.365,7.240000000000001e-07
1459600157740,9.365,0.0
1459600157750,9.365,3.6200000000000004e-07
1459600157760,9.365,0.0
1459600157770,9.365,1.0859999999999999e-06
1459600157780,9.365,0.0
1459600157790,9.365,3.6200000000000004e-07
1459600157800,9.365,0.0
1459600157810,9.365,0.0
1459600157820,9.365,0.0
1459600157830,9.365,7.240000000000001e-07
1459600157840,9.365,0.0
1459600157850,9.365,3.6200000000000004e-07
1459600157860,9.365,0.0
1459600157870,9.365,0.0
1459600157880,9.365,3.6200000000000004e-07
1459600157890,9.365,0.0
1459600157900,9.365,0.0
1459600157910,9.365,0.0
1459600157920,9.365,3.6200000000000004e-07
1459600157930,9.365,0.0
1459600157940,9.365,0.0
1459600157950,9.365,0.0
1459600157960,9.365,3.6200000000000004e-07
1459600157970,9.365,0.0
1459600157980,9.365,0.0
1459600157990,9.365,3.6200000000000004e-07
1459600158000,9.365,0.0
1459600158010,9.365,7.240000000000001e-07
1459600158020,9.365,0.0
1459600158030,9.365,0.0
1459600158040,9.365,7.240000000000001e-07
1459600158050,9.365,3.6200000000000004e-07
1459600158060,9.365,0.0
1459600158070,9.365,7.240000000000001e-07
1459600158080,9.365,0.0
1459600158090,9.365,3.6200000000000004e-07
1459600158100,9.365,0.0
1459600158110,9.365,7.240000000000001e-07
1459600158120,9.365,0.0
1459600158130,9.365,3.6200000000000004e-07
1459600158140,9.365,0.0
1459600158150,9.365,7.240000000000001e-07
1459600158160,9.365,0.0
1459600158170,9.365,7.240000000000001e-07
1459600158180,9.365,0.0
1459600158190,9.365,0.0
1459600158200,9.365,3.6200000000000004e-07
1459600158210,9.365,0.0
1459600158220,9.365,0.0
1459600158230,9.365,3.6200000000000004e-07
1459600158240,9.365,0.0
1459600158250,9.365,0.0
1459600158260,9.365,0.0
1459600158270,9.365,0.0
1459600158280,9.365,3.6200000000000004e-07
1459600158290,9.365,3.6200000000000004e-07
1459600158300,9.365,0.0
1459600158310,9.365,0.0
1459600158320,9.365,0.0
1459600158330,9.365,0.0
1459600158340,9.365,0.0
1459600158350,9.365,7.240000000000001e-07
1459600158360,9.365,0.0
1459600158370,9.365,3.6200000000000004e-07
1459600158380,9.365,3.6200000000000004e-07
1459600158390,9.365,0.0
1459600158400,9.365,0.0
1459600158410,9.365,0.0
1459600158420,9.365,0.0
1459600158430,9.365,3.6200000000000004e-07
1459600158440,9.365,3.6200000000000004e-07
1459600158450,9.365,3.6200000000000004e-07
1459600158460,9.365,0.0
1459600158470,9.365,0.0
1459600158480,9.365,0.0
1459600158490,9.365,7.240000000000001e-07
1459600158500,9.365,0.0
1459600158510,9.365,3.6200000000000004e-07
1459600158520,9.365,0.0
1459600158530,9.365,0.0
1459600158540,9.365,0.0
1459600158550,9.365,0.0
1459600158560,9.365,0.0
1459600158570,9.365,0.0
1459600158580,9.365,0.0
1459600158590,9.365,3.6200000000000004e-07
1459600158600,9.365,0.0
1459600158610,9.365,3.6200000000000004e-07
1459600158620,9.365,3.6200000000000004e-07
1459600158630,9.365,3.6200000000000004e-07
1459600158640,9.365,0.0
1459600158650,9.365,0.0
1459600158660,9.365,0.0
1459600158670,9.365,0.0
1459600158680,9.365,0.0
1459600158690,9.365,3.6200000000000004e-07
1459600158700,9.365,3.6200000000000004e-07
1459600158710,9.365,7.240000000000001e-07
1459600158720,9.365,0.0
1459600158730,9.365,3.6200000000000004e-07
1459600158740,9.365,0.0
1459600158750,9.365,0.0
1459600158760,9.365,3.6200000000000004e-07
1459600158770,9.365,3.6200000000000004e-07
1459600158780,9.365,0.0
1459600158790,9.365,1.0859999999999999e-06
1459600158800,9.365,0.0
1459600158810,9.365,3.6200000000000004e-07
1459600158820,9.365,0.0
1459600158830,9.365,3.6200000000000004e-07
1459600158840,9.365,0.0
1459600158850,9.365,0.0
1459600158860,9.365,3.6200000000000004e-07
1459600158870,9.365,1.0859999999999999e-06
1459600158880,9.365,0.0
1459600158890,9.365,0.0
1459600158900,9.365,0.0
1459600158910,9.365,7.240000000000001e-07
1459600158920,9.365,0.0
1459600158930,9.365,7.240000000000001e-07
1459600158940,9.365,0.0
1459600158950,9.365,3.6200000000000004e-07
1459600158960,9.365,0.0
1459600158970,9.365,3.6200000000000004e-07
1459600158980,9.365,3.6200000000000004e-07
1459600158990,9.365,3.6200000000000004e-07
1459600159000,9.365,0.0
1459600159010,9.365,3.6200000000000004e-07
1459600159020,9.365,0.0
1459600159030,9.365,7.240000000000001e-07
1459600159040,9.365,0.0
1459600159050,9.365,7.240000000000001e-07
1459600159060,9.365,0.0
1459600159070,9.365,3.6200000000000004e-07
1459600159080,9.365,3.6200000000000004e-07
1459600159090,9.365,0.0
1459600159100,9.365,0.0
1459600159110,9.365,0.0
1459600159120,9.365,3.6200000000000004e-07
1459600159130,9.365,0.0
1459600159140,9.365,0.0
1459600159150,9.365,0.0
1459600159160,9.365,0.0
1459600159170,9.365,0.0
1459600159180,9.365,0.0
1459600159190,9.365,0.0
1459600159200,9.365,0.0
1459600159210,9.365,7.240000000000001e-07
1459600159220,9.365,0.0
1459600159230,9.365,0.0
1459600159240,9.365,0.0
1459600159250,9.365,7.240000000000001e-07
1459600159260,9.365,0.0
1459600159270,9.365,3.6200000000000004e-07
1459600159280,9.365,0.0
1459600159290,9.365,1.0859999999999999e-06
1459600159300,9.365,0.0
1459600159310,9.365,3.6200000000000004e-07
1459600159320,9.365,0.0
1459600159330,9.365,3.6200000000000004e-07
1459600159340,9.365,0.0
1459600159350,9.365,0.0
1459600159360,9.365,0.0
1459600159370,9.365,3.6200000000000004e-07
1459600159380,9.365,3.6200000000000004e-07
1459600159390,9.365,3.6200000000000004e-07
1459600159400,9.365,0.0
1459600159410,9.365,0.0
1459600159420,9.365,0.0
1459600159430,9.365,7.240000000000001e-07
1459600159440,9.365,0.0
1459600159450,9.365,0.0
1459600159460,9.365,0.0
1459600159470,9.365,0.0
1459600159480,9.365,3.6200000000000004e-07
1459600159490,9.365,3.6200000000000004e-07
1459600159500,9.365,3.6200000000000004e-07
1459600159510,9.365,0.0
1459600159520,9.365,0.0
1459600159530,9.365,7.240000000000001e-07
1459600159540,9.365,0.0
1459600159550,9.365,3.6200000000000004e-07
1459600159560,9.365,0.0
1459600159570,9.365,0.0
1459600159580,9.365,0.0
1459600159590,9.365,3.6200000000000004e-07
1459600159600,9.365,0.0
1459600159610,9.365,3.6200000000000004e-07
1459600159620,9.365,3.6200000000000004e-07
1459600159630,9.365,3.6200000000000004e-07
1459600159640,9.365,0.0
1459600159650,9.365,7.240000000000001e-07
1459600159660,9.365,0.0
1459600159670,9.365,3.6200000000000004e-07
1459600159680,9.365,0.0
1459600159690,9.365,7.240000000000001e-07
1459600159700,9.365,0.0
1459600159710,9.365,3.6200000000000004e-07
1459600159720,9.365,0.0
1459600159730,9.365,3.6200000000000004e-07
1459600159740,9.365,3.6200000000000004e-07
1459600159750,9.365,0.0
1459600159760,9.365,0.0
1459600159770,9.365,3.6200000000000004e-07
1459600159780,9.365,3.6200000000000004e-07
1459600159790,9.365,3.6200000000000004e-07
1459600159800,9.365,0.0
1459600159810,9.365,0.0
1459600159820,9.365,0.0
1459600159830,9.365,0.0
1459600159840,9.365,0.0
1459600159850,9.365,3.6200000000000004e-07
1459600159860,9.365,0.0
1459600159870,9.365,3.6200000000000004e-07
1459600159880,9.365,0.0
1459600159890,9.365,3.6200000000000004e-07
1459600159900,9.365,0.0
1459600159910,9.365,0.0
1459600159920,9.365,0.0
1459600159930,9.365,0.0
1459600159940,9.365,0.0
1459600159950,9.365,0.0
1459600159960,9.365,0.0
1459600159970,9.365,7.240000000000001e-07
1459600159980,9.365,0.0
1459600159990,9.365,0.0
1459600160000,9.365,0.0
1459600160010,9.365,7.240000000000001e-07
1459600160020,9.365,0.0
1459600160030,9.365,3.6200000000000004e-07
1459600160040,9.365,0.0
1459600160050,9.365,7.240000000000001e-07
1459600160060,9.365,0.0
1459600160070,9.365,3.6200000000000004e-07
1459600160080,9.365,0.0
1459600160090,9.365,3.6200000000000004e-07
1459600160100,9.365,0.0
1459600160110,9.365,7.240000000000001e-07
1459600160120,9.365,0.0
1459600160130,9.365,3.6200000000000004e-07
1459600160140,9.365,3.6200000000000004e-07
1459600160150,9.365,0.0
1459600160160,9.365,3.6200000000000004e-07
1459600160170,9.365,7.240000000000001e-07
1459600160180,9.365,0.0
1459600160190,9.365,0.0
1459600160200,9.365,0.0
1459600160210,9.365,7.240000000000001e-07
1459600160220,9.365,3.6200000000000004e-07
1459600160230,9.365,0.0
1459600160240,9.365,0.0
1459600160250,9.365,3.6200000000000004e-07
1459600160260,9.365,0.0
1459600160270,9.365,0.0
1459600160280,9.365,0.0
1459600160290,9.365,7.240000000000001e-07
1459600160300,9.365,0.0
1459600160310,9.365,3.6200000000000004e-07
1459600160320,9.365,0.0
1459600160330,9.365,1.0859999999999999e-06
1459600160340,9.365,0.0
1459600160350,9.365,3.6200000000000004e-07
1459600160360,9.365,0.0
1459600160370,9.365,0.0
1459600160380,9.365,3.6200000000000004e-07
1459600160390,9.365,3.6200000000000004e-07
1459600160400,9.365,0.0
1459600160410,9.365,3.6200000000000004e-07
1459600160420,9.365,3.6200000000000004e-07
