Timestamp,position,BLMTI.04L8.B1E10_TCTPV.4L8.B1
1459604787140,8.805,7.240000000000001e-07
1459604787150,8.805,3.6200000000000004e-07
1459604787160,8.805,0.0
1459604787170,8.805,0.0
1459604787180,8.805,0.0
1459604787190,8.805,3.6200000000000004e-07
1459604787200,8.805,0.0
1459604787210,8.805,3.6200000000000004e-07
1459604787220,8.805,7.240000000000001e-07
1459604787230,8.805,0.0
1459604787240,8.805,7.240000000000001e-07
1459604787250,8.805,0.0
1459604787260,8.805,3.6200000000000004e-07
1459604787270,8.805,3.6200000000000004e-07
1459604787280,8.805,0.0
1459604787290,8.805,3.6200000000000004e-07
1459604787300,8.805,3.6200000000000004e-07
1459604787310,8.805,3.6200000000000004e-07
1459604787320,8.805,0.0
1459604787330,8.805,0.0
1459604787340,8.805,7.240000000000001e-07
1459604787350,8.805,7.240000000000001e-07
1459604787360,8.805,0.0
1459604787370,8.805,0.0
1459604787380,8.805,0.0
1459604787390,8.805,1.0859999999999999e-06
1459604787400,8.805,0.0
1459604787410,8.805,0.0
1459604787420,8.805,3.6200000000000004e-07
1459604787430,8.805,3.6200000000000004e-07
1459604787440,8.805,3.6200000000000004e-07
1459604787450,8.805,3.6200000000000004e-07
1459604787460,8.805,0.0
1459604787470,8.805,1.0859999999999999e-06
1459604787480,8.805,0.0
1459604787490,8.805,0.0
1459604787500,8.805,0.0
1459604787510,8.805,3.6200000000000004e-07
1459604787520,8.805,3.6200000000000004e-07
1459604787530,8.805,3.6200000000000004e-07
1459604787540,8.805,0.0
1459604787550,8.805,3.6200000000000004e-07
1459604787560,8.805,0.0
1459604787570,8.805,3.6200000000000004e-07
1459604787580,8.805,0.0
1459604787590,8.805,1.0859999999999999e-06
1459604787600,8.805,0.0
1459604787610,8.805,0.0
1459604787620,8.805,0.0
1459604787630,8.805,3.6200000000000004e-07
1459604787640,8.805,0.0
1459604787650,8.805,7.240000000000001e-07
1459604787660,8.805,3.6200000000000004e-07
1459604787670,8.805,0.0
1459604787680,8.805,0.0
1459604787690,8.805,1.0859999999999999e-06
1459604787700,8.805,0.0
1459604787710,8.805,0.0
1459604787720,8.805,0.0
1459604787730,8.805,3.6200000000000004e-07
1459604787740,8.805,3.6200000000000004e-07
1459604787750,8.805,3.6200000000000004e-07
1459604787760,8.805,0.0
1459604787770,8.805,1.4480000000000002e-06
1459604787780,8.805,0.0
1459604787790,8.805,0.0
1459604787800,8.805,0.0
1459604787810,8.805,7.240000000000001e-07
1459604787820,8.805,7.240000000000001e-07
1459604787830,8.805,3.6200000000000004e-07
1459604787840,8.805,3.6200000000000004e-07
1459604787850,8.805,0.0
1459604787860,8.805,0.0
1459604787870,8.805,3.6200000000000004e-07
1459604787880,8.805,3.6200000000000004e-07
1459604787890,8.805,0.0
1459604787900,8.805,0.0
1459604787910,8.805,0.0
1459604787920,8.805,7.240000000000001e-07
1459604787930,8.805,7.240000000000001e-07
1459604787940,8.805,0.0
1459604787950,8.805,0.0
1459604787960,8.805,0.0
1459604787970,8.805,1.0859999999999999e-06
1459604787980,8.805,0.0
1459604787990,8.805,0.0
1459604788000,8.805,0.0
1459604788010,8.805,7.240000000000001e-07
1459604788020,8.805,0.0
1459604788030,8.805,3.6200000000000004e-07
1459604788040,8.805,3.6200000000000004e-07
1459604788050,8.805,3.6200000000000004e-07
1459604788060,8.805,3.6200000000000004e-07
1459604788070,8.805,0.0
1459604788080,8.805,0.0
1459604788090,8.805,3.6200000000000004e-07
1459604788100,8.805,3.6200000000000004e-07
1459604788110,8.805,3.6200000000000004e-07
1459604788120,8.805,3.6200000000000004e-07
1459604788130,8.805,3.6200000000000004e-07
1459604788140,8.805,3.6200000000000004e-07
1459604788150,8.805,0.0
1459604788160,8.805,3.6200000000000004e-07
1459604788170,8.805,1.81e-06
1459604788180,8.805,3.6200000000000004e-07
1459604788190,8.805,0.0
1459604788200,8.805,0.0
1459604788210,8.805,0.0
1459604788220,8.805,7.240000000000001e-07
1459604788230,8.805,7.240000000000001e-07
1459604788240,8.805,3.6200000000000004e-07
1459604788250,8.805,0.0
1459604788260,8.805,3.6200000000000004e-07
1459604788270,8.805,3.6200000000000004e-07
1459604788280,8.805,3.6200000000000004e-07
1459604788290,8.805,3.6200000000000004e-07
1459604788300,8.805,7.240000000000001e-07
1459604788310,8.805,0.0
1459604788320,8.805,3.6200000000000004e-07
1459604788330,8.805,0.0
1459604788340,8.805,7.240000000000001e-07
1459604788350,8.805,7.240000000000001e-07
1459604788360,8.805,0.0
1459604788370,8.805,0.0
1459604788380,8.805,0.0
1459604788390,8.805,3.6200000000000004e-07
1459604788400,8.805,3.6200000000000004e-07
1459604788410,8.805,7.240000000000001e-07
1459604788420,8.805,7.240000000000001e-07
1459604788430,8.805,0.0
1459604788440,8.805,7.240000000000001e-07
1459604788450,8.805,0.0
1459604788460,8.805,0.0
1459604788470,8.805,7.240000000000001e-07
1459604788480,8.805,3.6200000000000004e-07
1459604788490,8.805,0.0
1459604788500,8.805,1.0859999999999999e-06
1459604788510,8.805,0.0
1459604788520,8.805,3.6200000000000004e-07
1459604788530,8.805,0.0
1459604788540,8.805,0.0
1459604788550,8.805,7.240000000000001e-07
1459604788560,8.805,3.6200000000000004e-07
1459604788570,8.805,7.240000000000001e-07
1459604788580,8.805,0.0
1459604788590,8.805,7.240000000000001e-07
1459604788600,8.805,3.6200000000000004e-07
1459604788610,8.805,0.0
1459604788620,8.805,3.6200000000000004e-07
1459604788630,8.805,7.240000000000001e-07
1459604788640,8.805,7.240000000000001e-07
1459604788650,8.805,3.6200000000000004e-07
1459604788660,8.805,0.0
1459604788670,8.805,0.0
1459604788680,8.805,3.6200000000000004e-07
1459604788690,8.805,3.6200000000000004e-07
1459604788700,8.805,7.240000000000001e-07
1459604788710,8.805,3.6200000000000004e-07
1459604788720,8.805,0.0
1459604788780,8.805,1.0859999999999999e-06
1459604788790,8.805,3.6200000000000004e-07
1459604788800,8.805,3.6200000000000004e-07
1459604788810,8.805,0.0
1459604788820,8.805,7.240000000000001e-07
1459604788830,8.805,0.0
1459604788840,8.805,1.0859999999999999e-06
1459604788850,8.805,3.6200000000000004e-07
1459604788860,8.805,3.6200000000000004e-07
1459604788870,8.805,7.240000000000001e-07
1459604788880,8.805,7.240000000000001e-07
1459604788890,8.805,0.0
1459604788900,8.805,0.0
1459604788910,8.805,3.6200000000000004e-07
1459604788920,8.805,3.6200000000000004e-07
1459604788930,8.805,3.6200000000000004e-07
1459604788940,8.805,0.0
1459604788950,8.805,3.6200000000000004e-07
1459604788960,8.805,7.240000000000001e-07
1459604788970,8.805,7.240000000000001e-07
1459604788980,8.805,0.0
1459604788990,8.805,0.0
1459604789000,8.805,3.6200000000000004e-07
1459604789020,8.805,3.6200000000000004e-07
1459604789030,8.805,7.240000000000001e-07
1459604789040,8.805,0.0
1459604789050,8.805,3.6200000000000004e-07
1459604789060,8.805,3.6200000000000004e-07
1459604789070,8.805,7.240000000000001e-07
1459604789080,8.805,3.6200000000000004e-07
1459604789090,8.805,0.0
1459604789100,8.805,3.6200000000000004e-07
1459604789110,8.805,3.6200000000000004e-07
1459604789120,8.805,3.6200000000000004e-07
1459604789130,8.805,7.240000000000001e-07
1459604789140,8.805,3.6200000000000004e-07
1459604789150,8.805,0.0
1459604789160,8.805,0.0
1459604789170,8.805,7.240000000000001e-07
1459604789180,8.805,0.0
1459604789190,8.805,7.240000000000001e-07
1459604789200,8.805,0.0
1459604789210,8.805,0.0
1459604789220,8.805,0.0
1459604789230,8.805,7.240000000000001e-07
1459604789240,8.805,0.0
1459604789250,8.805,7.240000000000001e-07
1459604789260,8.805,0.0
1459604789270,8.805,7.240000000000001e-07
1459604789280,8.805,0.0
1459604789290,8.805,3.6200000000000004e-07
1459604789300,8.805,3.6200000000000004e-07
1459604789310,8.805,1.0859999999999999e-06
1459604789320,8.805,3.6200000000000004e-07
1459604789330,8.805,0.0
1459604789340,8.805,0.0
1459604789350,8.805,7.240000000000001e-07
1459604789360,8.805,3.6200000000000004e-07
1459604789370,8.805,3.6200000000000004e-07
1459604789380,8.805,0.0
1459604789390,8.805,3.6200000000000004e-07
1459604789400,8.805,3.6200000000000004e-07
1459604789410,8.805,1.4480000000000002e-06
1459604789420,8.805,3.6200000000000004e-07
1459604789430,8.805,0.0
1459604789440,8.805,0.0
1459604789450,8.805,7.240000000000001e-07
1459604789460,8.805,3.6200000000000004e-07
1459604789470,8.805,3.6200000000000004e-07
1459604789480,8.805,0.0
1459604789490,8.805,0.0
1459604789500,8.805,7.240000000000001e-07
1459604789510,8.805,0.0
1459604789520,8.805,0.0
1459604789530,8.805,3.6200000000000004e-07
1459604789540,8.805,3.6200000000000004e-07
1459604789550,8.805,1.0859999999999999e-06
1459604789560,8.805,0.0
1459604789570,8.805,0.0
1459604789580,8.805,3.6200000000000004e-07
1459604789590,8.805,0.0
1459604789600,8.805,0.0
1459604789610,8.805,7.240000000000001e-07
1459604789620,8.805,7.240000000000001e-07
1459604789630,8.805,3.6200000000000004e-07
1459604789640,8.805,0.0
1459604789650,8.805,0.0
1459604789660,8.805,0.0
1459604789670,8.805,7.240000000000001e-07
1459604789680,8.805,3.6200000000000004e-07
1459604789690,8.805,7.240000000000001e-07
1459604789700,8.805,3.6200000000000004e-07
1459604789710,8.805,0.0
1459604789720,8.805,0.0
1459604789730,8.805,3.6200000000000004e-07
1459604789740,8.805,7.240000000000001e-07
1459604789750,8.805,3.6200000000000004e-07
1459604789760,8.805,0.0
1459604789770,8.805,0.0
1459604789780,8.805,3.6200000000000004e-07
1459604789790,8.805,7.240000000000001e-07
1459604789800,8.805,0.0
1459604789810,8.805,0.0
1459604789820,8.805,0.0
1459604789830,8.805,7.240000000000001e-07
1459604789840,8.805,0.0
1459604789850,8.805,7.240000000000001e-07
1459604789860,8.805,7.240000000000001e-07
1459604789870,8.805,0.0
1459604789880,8.805,0.0
1459604789890,8.805,7.240000000000001e-07
1459604789900,8.805,0.0
1459604789910,8.805,3.6200000000000004e-07
1459604789920,8.805,0.0
1459604789930,8.805,1.4480000000000002e-06
1459604789940,8.805,3.6200000000000004e-07
1459604789950,8.805,0.0
1459604789960,8.805,0.0
1459604789970,8.805,7.240000000000001e-07
1459604789980,8.805,0.0
1459604789990,8.805,3.6200000000000004e-07
1459604790000,8.805,3.6200000000000004e-07
1459604790010,8.805,1.0859999999999999e-06
1459604790020,8.805,3.6200000000000004e-07
1459604790030,8.805,7.240000000000001e-07
1459604790040,8.805,0.0
1459604790050,8.805,0.0
1459604790060,8.805,0.0
1459604790070,8.805,3.6200000000000004e-07
1459604790080,8.805,0.0
1459604790090,8.805,0.0
1459604790100,8.805,7.240000000000001e-07
1459604790110,8.805,7.240000000000001e-07
1459604790120,8.805,3.6200000000000004e-07
1459604790130,8.805,3.6200000000000004e-07
1459604790140,8.805,3.6200000000000004e-07
1459604790150,8.805,0.0
1459604790160,8.805,7.240000000000001e-07
1459604790170,8.805,0.0
1459604790180,8.805,3.6200000000000004e-07
1459604790190,8.805,3.6200000000000004e-07
1459604790200,8.805,0.0
1459604790210,8.805,7.240000000000001e-07
1459604790220,8.805,3.6200000000000004e-07
1459604790230,8.805,3.6200000000000004e-07
1459604790240,8.805,0.0
1459604790250,8.805,7.240000000000001e-07
1459604790260,8.805,0.0
1459604790270,8.805,3.6200000000000004e-07
1459604790280,8.805,0.0
1459604790290,8.805,0.0
1459604790300,8.805,3.6200000000000004e-07
1459604790310,8.805,3.6200000000000004e-07
1459604790320,8.805,3.6200000000000004e-07
1459604790330,8.805,3.6200000000000004e-07
1459604790340,8.805,0.0
1459604790350,8.805,7.240000000000001e-07
1459604790360,8.805,0.0
1459604790370,8.805,0.0
1459604790380,8.805,0.0
1459604790390,8.805,0.0
1459604790400,8.805,3.6200000000000004e-07
1459604790410,8.805,1.0859999999999999e-06
1459604790420,8.805,0.0
1459604790430,8.805,3.6200000000000004e-07
1459604790440,8.805,0.0
1459604790450,8.805,3.6200000000000004e-07
1459604790460,8.805,3.6200000000000004e-07
1459604790470,8.805,7.240000000000001e-07
1459604790480,8.805,0.0
1459604790490,8.805,7.240000000000001e-07
1459604790500,8.805,7.240000000000001e-07
1459604790510,8.805,0.0
1459604790520,8.805,3.6200000000000004e-07
1459604790530,8.805,0.0
1459604790540,8.805,0.0
1459604790550,8.805,7.240000000000001e-07
1459604790560,8.805,3.6200000000000004e-07
1459604790570,8.805,0.0
1459604790580,8.805,0.0
1459604790590,8.805,7.240000000000001e-07
1459604790600,8.805,0.0
1459604790610,8.805,3.6200000000000004e-07
1459604790620,8.805,0.0
1459604790630,8.805,0.0
1459604790640,8.805,1.0859999999999999e-06
1459604790650,8.805,3.6200000000000004e-07
1459604790660,8.805,3.6200000000000004e-07
1459604790670,8.805,0.0
1459604790680,8.805,0.0
1459604790690,8.805,3.6200000000000004e-07
1459604790700,8.805,3.6200000000000004e-07
1459604790710,8.805,1.0859999999999999e-06
1459604790720,8.805,0.0
1459604790730,8.805,0.0
1459604790740,8.805,0.0
1459604790750,8.805,7.240000000000001e-07
1459604790760,8.805,0.0
1459604790770,8.805,0.0
1459604790780,8.805,3.6200000000000004e-07
1459604790790,8.805,7.240000000000001e-07
1459604790800,8.805,3.6200000000000004e-07
1459604790810,8.805,3.6200000000000004e-07
1459604790820,8.805,0.0
1459604790830,8.805,3.6200000000000004e-07
1459604790840,8.805,3.6200000000000004e-07
1459604790850,8.805,7.240000000000001e-07
1459604790860,8.805,3.6200000000000004e-07
1459604790870,8.805,0.0
1459604790880,8.805,0.0
1459604790890,8.805,1.0859999999999999e-06
1459604790900,8.805,0.0
1459604790910,8.805,3.6200000000000004e-07
1459604790920,8.805,0.0
1459604790930,8.805,3.6200000000000004e-07
1459604790940,8.805,0.0
1459604790950,8.805,7.240000000000001e-07
1459604790960,8.805,0.0
1459604790970,8.805,0.0
1459604790980,8.805,0.0
1459604790990,8.805,1.0859999999999999e-06
1459604791000,8.805,0.0
1459604791010,8.805,0.0
1459604791020,8.805,3.6200000000000004e-07
1459604791030,8.805,0.0
1459604791040,8.805,0.0
1459604791050,8.805,1.0859999999999999e-06
1459604791060,8.805,0.0
1459604791070,8.805,7.240000000000001e-07
1459604791080,8.805,0.0
1459604791090,8.805,0.0
1459604791100,8.805,3.6200000000000004e-07
1459604791110,8.805,3.6200000000000004e-07
1459604791120,8.805,7.240000000000001e-07
1459604791130,8.805,3.6200000000000004e-07
1459604791140,8.805,3.6200000000000004e-07
1459604791150,8.805,0.0
1459604791160,8.805,0.0
1459604791170,8.805,3.6200000000000004e-07
1459604791180,8.805,3.6200000000000004e-07
1459604791190,8.805,3.6200000000000004e-07
1459604791200,8.805,0.0
1459604791210,8.805,3.6200000000000004e-07
1459604791220,8.805,0.0
1459604791230,8.805,3.6200000000000004e-07
1459604791240,8.805,3.6200000000000004e-07
1459604791250,8.805,3.6200000000000004e-07
1459604791260,8.805,3.6200000000000004e-07
1459604791270,8.805,1.0859999999999999e-06
1459604791280,8.805,0.0
1459604791290,8.805,3.6200000000000004e-07
1459604791300,8.805,3.6200000000000004e-07
1459604791310,8.805,0.0
1459604791320,8.805,7.240000000000001e-07
1459604791330,8.805,3.6200000000000004e-07
1459604791340,8.805,0.0
1459604791350,8.805,0.0
1459604791360,8.805,0.0
1459604791370,8.805,3.6200000000000004e-07
1459604791380,8.805,0.0
1459604791390,8.805,1.4480000000000002e-06
1459604791400,8.805,0.0
1459604791410,8.805,0.0
1459604791420,8.805,3.6200000000000004e-07
1459604791430,8.805,3.6200000000000004e-07
1459604791440,8.805,3.6200000000000004e-07
1459604791450,8.805,0.0
1459604791460,8.805,3.6200000000000004e-07
1459604791470,8.805,0.0
1459604791480,8.805,7.240000000000001e-07
1459604791490,8.805,7.240000000000001e-07
1459604791500,8.805,0.0
1459604791510,8.805,3.6200000000000004e-07
1459604791520,8.805,3.6200000000000004e-07
1459604791530,8.805,0.0
1459604791540,8.805,0.0
1459604791550,8.805,1.0859999999999999e-06
1459604791560,8.805,0.0
1459604791570,8.805,3.6200000000000004e-07
1459604791580,8.805,0.0
1459604791590,8.805,3.6200000000000004e-07
1459604791600,8.805,0.0
1459604791610,8.805,0.0
1459604791620,8.805,0.0
1459604791630,8.805,7.240000000000001e-07
1459604791640,8.805,3.6200000000000004e-07
1459604791650,8.805,0.0
1459604791660,8.805,0.0
1459604791670,8.805,1.4480000000000002e-06
1459604791680,8.775,0.0
1459604791690,8.775,0.0
1459604791700,8.775,0.0
1459604791710,8.775,7.240000000000001e-07
1459604791720,8.775,0.0
1459604791730,8.775,3.6200000000000004e-07
1459604791740,8.775,0.0
1459604791750,8.775,7.240000000000001e-07
1459604791760,8.775,0.0
1459604791770,8.775,0.0
1459604791780,8.775,0.0
1459604791790,8.775,3.6200000000000004e-07
1459604791800,8.775,7.240000000000001e-07
1459604791810,8.775,3.6200000000000004e-07
1459604791820,8.775,0.0
1459604791830,8.775,7.240000000000001e-07
1459604791840,8.775,0.0
1459604791850,8.775,7.240000000000001e-07
1459604791860,8.775,0.0
1459604791870,8.775,3.6200000000000004e-07
1459604791880,8.775,0.0
1459604791890,8.775,7.240000000000001e-07
1459604791900,8.775,0.0
1459604791910,8.775,3.6200000000000004e-07
1459604791920,8.775,3.6200000000000004e-07
1459604791930,8.775,0.0
1459604791940,8.775,7.240000000000001e-07
1459604791950,8.775,0.0
1459604791960,8.775,0.0
1459604791970,8.775,0.0
1459604791980,8.775,3.6200000000000004e-07
1459604791990,8.775,7.240000000000001e-07
1459604792000,8.775,7.240000000000001e-07
1459604792010,8.775,0.0
1459604792020,8.775,0.0
1459604792030,8.775,3.6200000000000004e-07
1459604792040,8.775,0.0
1459604792050,8.775,7.240000000000001e-07
1459604792060,8.775,0.0
1459604792070,8.775,0.0
1459604792080,8.775,0.0
1459604792090,8.775,3.6200000000000004e-07
1459604792100,8.775,7.240000000000001e-07
1459604792110,8.775,3.6200000000000004e-07
1459604792120,8.775,0.0
1459604792130,8.775,7.240000000000001e-07
1459604792140,8.775,0.0
1459604792150,8.775,3.6200000000000004e-07
1459604792160,8.775,3.6200000000000004e-07
1459604792170,8.775,3.6200000000000004e-07
1459604792180,8.775,0.0
1459604792190,8.775,7.240000000000001e-07
1459604792200,8.775,3.6200000000000004e-07
1459604792210,8.775,0.0
1459604792220,8.775,0.0
1459604792230,8.775,0.0
1459604792240,8.775,3.6200000000000004e-07
1459604792250,8.775,3.6200000000000004e-07
1459604792260,8.775,3.6200000000000004e-07
1459604792270,8.775,7.240000000000001e-07
1459604792280,8.775,0.0
1459604792290,8.775,3.6200000000000004e-07
1459604792300,8.775,0.0
1459604792310,8.775,7.240000000000001e-07
1459604792320,8.775,0.0
1459604792330,8.775,7.240000000000001e-07
1459604792340,8.775,3.6200000000000004e-07
1459604792350,8.775,3.6200000000000004e-07
1459604792360,8.775,0.0
1459604792370,8.775,3.6200000000000004e-07
1459604792380,8.775,0.0
1459604792390,8.775,3.6200000000000004e-07
1459604792400,8.775,3.6200000000000004e-07
1459604792410,8.775,7.240000000000001e-07
1459604792420,8.775,3.6200000000000004e-07
1459604792430,8.775,3.6200000000000004e-07
1459604792440,8.775,0.0
1459604792450,8.775,7.240000000000001e-07
1459604792460,8.775,0.0
1459604792470,8.775,0.0
1459604792480,8.775,3.6200000000000004e-07
1459604792490,8.775,7.240000000000001e-07
1459604792500,8.775,0.0
1459604792510,8.775,1.0859999999999999e-06
1459604792520,8.775,0.0
1459604792530,8.775,0.0
1459604792540,8.775,0.0
1459604792550,8.775,3.6200000000000004e-07
1459604792560,8.775,0.0
1459604792570,8.775,7.240000000000001e-07
1459604792580,8.775,3.6200000000000004e-07
1459604792590,8.775,0.0
1459604792600,8.775,3.6200000000000004e-07
1459604792610,8.775,1.0859999999999999e-06
1459604792620,8.775,0.0
1459604792630,8.775,0.0
1459604792640,8.775,0.0
1459604792650,8.775,3.6200000000000004e-07
1459604792660,8.775,3.6200000000000004e-07
1459604792670,8.775,3.6200000000000004e-07
1459604792680,8.775,3.6200000000000004e-07
1459604792690,8.775,7.240000000000001e-07
1459604792700,8.775,0.0
1459604792710,8.775,0.0
1459604792720,8.775,0.0
1459604792730,8.775,3.6200000000000004e-07
1459604792740,8.775,0.0
1459604792750,8.775,7.240000000000001e-07
1459604792760,8.775,3.6200000000000004e-07
1459604792770,8.775,0.0
1459604792780,8.775,3.6200000000000004e-07
1459604792790,8.775,1.0859999999999999e-06
1459604792800,8.775,0.0
1459604792810,8.775,3.6200000000000004e-07
1459604792820,8.775,0.0
1459604792830,8.775,7.240000000000001e-07
1459604792840,8.775,0.0
1459604792850,8.775,7.240000000000001e-07
1459604792860,8.775,0.0
1459604792870,8.775,7.240000000000001e-07
1459604792880,8.775,0.0
1459604792890,8.775,7.240000000000001e-07
1459604792900,8.775,3.6200000000000004e-07
1459604792910,8.775,0.0
1459604792920,8.775,7.240000000000001e-07
1459604792930,8.775,0.0
1459604792940,8.775,0.0
1459604792950,8.775,0.0
1459604792960,8.775,3.6200000000000004e-07
1459604792970,8.775,0.0
1459604792980,8.775,3.6200000000000004e-07
1459604792990,8.775,7.240000000000001e-07
1459604793000,8.775,0.0
1459604793010,8.775,0.0
1459604793020,8.775,0.0
1459604793030,8.775,1.0859999999999999e-06
1459604793040,8.775,0.0
1459604793050,8.775,1.4480000000000002e-06
1459604793060,8.775,0.0
1459604793070,8.775,3.6200000000000004e-07
1459604793080,8.775,0.0
1459604793090,8.775,7.240000000000001e-07
1459604793100,8.775,0.0
1459604793110,8.775,3.6200000000000004e-07
1459604793120,8.775,3.6200000000000004e-07
1459604793130,8.775,3.6200000000000004e-07
1459604793140,8.775,0.0
1459604793150,8.775,3.6200000000000004e-07
1459604793160,8.775,0.0
1459604793170,8.775,7.240000000000001e-07
1459604793180,8.775,0.0
1459604793190,8.775,7.240000000000001e-07
1459604793200,8.775,0.0
1459604793210,8.775,0.0
1459604793220,8.775,7.240000000000001e-07
1459604793230,8.775,3.6200000000000004e-07
1459604793240,8.775,0.0
1459604793250,8.775,7.240000000000001e-07
1459604793260,8.775,0.0
1459604793270,8.775,1.0859999999999999e-06
1459604793280,8.775,3.6200000000000004e-07
1459604793290,8.775,0.0
1459604793300,8.775,0.0
1459604793310,8.775,0.0
1459604793320,8.775,3.6200000000000004e-07
1459604793330,8.775,1.0859999999999999e-06
1459604793340,8.775,3.6200000000000004e-07
1459604793350,8.775,0.0
1459604793360,8.775,0.0
1459604793370,8.775,1.0859999999999999e-06
1459604793380,8.775,0.0
1459604793390,8.775,0.0
1459604793400,8.775,3.6200000000000004e-07
1459604793410,8.775,3.6200000000000004e-07
1459604793420,8.775,3.6200000000000004e-07
1459604793430,8.775,7.240000000000001e-07
1459604793440,8.775,0.0
1459604793450,8.775,0.0
1459604793460,8.775,0.0
1459604793470,8.775,1.0859999999999999e-06
1459604793480,8.775,0.0
1459604793490,8.775,0.0
1459604793500,8.775,3.6200000000000004e-07
1459604793510,8.775,3.6200000000000004e-07
1459604793520,8.775,3.6200000000000004e-07
1459604793530,8.775,3.6200000000000004e-07
1459604793540,8.775,0.0
1459604793550,8.775,0.0
1459604793560,8.775,7.240000000000001e-07
1459604793570,8.775,1.0859999999999999e-06
1459604793580,8.775,0.0
1459604793590,8.775,3.6200000000000004e-07
1459604793600,8.775,0.0
1459604793610,8.775,3.6200000000000004e-07
1459604793620,8.775,0.0
1459604793630,8.775,3.6200000000000004e-07
1459604793640,8.775,0.0
1459604793650,8.775,3.6200000000000004e-07
1459604793660,8.775,0.0
1459604793670,8.775,7.240000000000001e-07
1459604793680,8.775,0.0
1459604793690,8.775,1.0859999999999999e-06
1459604793700,8.775,0.0
1459604793710,8.775,3.6200000000000004e-07
1459604793720,8.775,0.0
1459604793730,8.775,3.6200000000000004e-07
1459604793740,8.775,0.0
1459604793750,8.775,3.6200000000000004e-07
1459604793760,8.775,0.0
1459604793770,8.775,1.4480000000000002e-06
1459604793780,8.775,0.0
1459604793790,8.775,0.0
1459604793800,8.775,0.0
1459604793810,8.775,3.6200000000000004e-07
1459604793820,8.775,0.0
1459604793830,8.775,7.240000000000001e-07
1459604793840,8.775,0.0
1459604793850,8.775,0.0
1459604793860,8.775,3.6200000000000004e-07
1459604793870,8.775,7.240000000000001e-07
1459604793880,8.775,0.0
1459604793890,8.775,7.240000000000001e-07
1459604793900,8.775,0.0
1459604793910,8.775,1.0859999999999999e-06
1459604793920,8.775,0.0
1459604793930,8.775,7.240000000000001e-07
1459604793940,8.775,0.0
1459604793950,8.775,0.0
1459604793960,8.775,0.0
1459604793970,8.775,1.0859999999999999e-06
1459604793980,8.775,3.6200000000000004e-07
1459604793990,8.775,0.0
1459604794000,8.775,3.6200000000000004e-07
1459604794010,8.775,3.6200000000000004e-07
1459604794020,8.775,0.0
1459604794030,8.775,3.6200000000000004e-07
1459604794040,8.775,0.0
1459604794050,8.775,1.4480000000000002e-06
1459604794060,8.775,0.0
1459604794070,8.775,3.6200000000000004e-07
1459604794080,8.775,0.0
1459604794090,8.775,0.0
1459604794100,8.775,3.6200000000000004e-07
1459604794110,8.775,0.0
1459604794120,8.775,0.0
1459604794130,8.775,7.240000000000001e-07
1459604794140,8.775,3.6200000000000004e-07
1459604794150,8.775,3.6200000000000004e-07
1459604794160,8.775,0.0
1459604794170,8.775,0.0
1459604794180,8.775,3.6200000000000004e-07
1459604794190,8.775,0.0
1459604794200,8.775,0.0
1459604794210,8.775,7.240000000000001e-07
1459604794220,8.775,3.6200000000000004e-07
1459604794230,8.775,0.0
1459604794240,8.775,3.6200000000000004e-07
1459604794250,8.775,3.6200000000000004e-07
1459604794260,8.775,0.0
1459604794270,8.775,3.6200000000000004e-07
1459604794280,8.775,0.0
1459604794290,8.775,0.0
1459604794300,8.775,7.240000000000001e-07
1459604794310,8.775,7.240000000000001e-07
1459604794320,8.775,0.0
1459604794330,8.775,0.0
1459604794340,8.775,0.0
1459604794350,8.775,7.240000000000001e-07
1459604794360,8.775,0.0
1459604794370,8.775,0.0
1459604794380,8.775,3.6200000000000004e-07
1459604794390,8.775,1.0859999999999999e-06
1459604794400,8.775,0.0
1459604794410,8.775,3.6200000000000004e-07
1459604794420,8.775,0.0
1459604794430,8.775,0.0
1459604794440,8.775,3.6200000000000004e-07
1459604794450,8.775,7.240000000000001e-07
1459604794460,8.775,0.0
1459604794470,8.775,0.0
1459604794480,8.775,3.6200000000000004e-07
1459604794490,8.775,3.6200000000000004e-07
1459604794500,8.775,0.0
1459604794510,8.775,3.6200000000000004e-07
1459604794520,8.775,0.0
1459604794530,8.775,1.0859999999999999e-06
1459604794540,8.775,3.6200000000000004e-07
1459604794550,8.775,7.240000000000001e-07
1459604794560,8.775,0.0
1459604794570,8.775,3.6200000000000004e-07
1459604794580,8.775,3.6200000000000004e-07
1459604794590,8.775,3.6200000000000004e-07
1459604794600,8.775,0.0
1459604794610,8.775,3.6200000000000004e-07
1459604794620,8.775,3.6200000000000004e-07
1459604794630,8.775,3.6200000000000004e-07
1459604794640,8.775,3.6200000000000004e-07
1459604794650,8.775,7.240000000000001e-07
1459604794660,8.775,0.0
1459604794670,8.775,3.6200000000000004e-07
1459604794680,8.775,0.0
1459604794690,8.775,3.6200000000000004e-07
1459604794700,8.775,0.0
1459604794710,8.775,7.240000000000001e-07
1459604794720,8.775,0.0
1459604794730,8.775,7.240000000000001e-07
1459604794740,8.775,0.0
1459604794750,8.775,0.0
1459604794760,8.775,0.0
1459604794770,8.775,3.6200000000000004e-07
1459604794780,8.775,3.6200000000000004e-07
1459604794790,8.775,7.240000000000001e-07
1459604794800,8.775,0.0
1459604794810,8.775,7.240000000000001e-07
1459604794820,8.775,0.0
1459604794830,8.775,1.0859999999999999e-06
1459604794840,8.775,0.0
1459604794850,8.775,0.0
